cb_2020_3,road_density_local,road_density_secondary,road_len_total_m
1400000US13067030110,21074.905868401886,0.0,187563.91011143877
1400000US13067030111,1232.6679935927161,0.0,100761.56364472382
1400000US13067030112,0.0,0.0,32356.979930303347
1400000US13067030113,0.0,0.0,38446.375404467624
1400000US13067030220,0.0,22207.85158188699,79610.50736988542
1400000US13067030233,6519.283682597407,0.0,104244.89842822746
1400000US13067030235,4953.1031065709885,0.0,169823.82256803242
1400000US13067030236,7180.329662059688,0.0,125687.70138523506
1400000US13067030240,30050.038445761453,0.0,227547.38852635823
1400000US13067030241,0.0,0.0,66959.05369107887
1400000US13067030242,47648.6865600791,0.0,239966.76566097167
1400000US13067030243,48527.22168648534,0.0,257285.57537927612
1400000US13067030244,4507.184383256087,0.0,125182.27332420889
1400000US13067030245,0.0,0.0,38822.0352859829
1400000US13067030246,0.0,0.0,29779.985022724057
1400000US13067030247,0.0,75636.35722057101,258233.6526108111
1400000US13067030248,1931.1285557804179,30744.504311270466,299598.05752893444
1400000US13067030249,33254.2597374844,0.0,266521.4418517564
1400000US13067030250,4901.251574450192,0.0,177540.77772690763
1400000US13067030251,9173.03465149361,0.0,117029.63869982059
1400000US13067030252,3962.540334364409,0.0,122687.0510066814
1400000US13067030253,8711.149145385987,0.0,168179.9924428591
1400000US13067030254,0.0,0.0,20899.637585633867
1400000US13067030255,0.0,26855.231450618663,146639.8303778793
1400000US13067030256,21225.64963092972,0.0,295066.9188486114
1400000US13067030257,79698.124023874,0.0,256302.97687072767
1400000US13067030258,22919.805705948416,0.0,172125.49264826922
1400000US13067030259,0.0,0.0,46421.49296663944
1400000US13067030260,33370.270613632034,0.0,124855.86612957314
1400000US13067030261,0.0,0.0,43016.11791680974
1400000US13067030262,6454.056069961048,0.0,144533.9749328965
1400000US13067030263,3568.41756754976,0.0,92348.12742403493
1400000US13067030264,0.0,0.0,103978.1087792887
1400000US13067030265,0.0,0.0,72840.17605934107
1400000US13067030266,5141.995982755048,0.0,112082.5528519873
1400000US13067030267,9796.16809459321,0.0,107242.8828961536
1400000US13067030268,12741.807748995825,0.0,128290.75180286671
1400000US13067030269,10526.249704020871,0.0,119563.7917040645
1400000US13067030270,4234.758152717891,0.0,75551.35686790077
1400000US13067030271,5027.978224731874,0.0,89718.2152997162
1400000US13067030272,0.0,0.0,42701.974577121386
1400000US13067030273,0.0,0.0,52133.874947001925
1400000US13067030274,0.0,49726.19004445089,216655.14852153076
1400000US13067030275,0.0,143392.6767833502,202081.56095810415
1400000US13067030276,11851.558452349143,0.0,161281.78379623615
1400000US13067030277,11165.181860101542,0.0,98406.29457383606
1400000US13067030278,7561.245073165091,6572.027047005961,293864.88665559987
1400000US13067030319,0.0,0.0,83914.77633639604
1400000US13067030322,0.0,0.0,85449.66736805523
1400000US13067030324,0.0,0.0,69463.63392173208
1400000US13067030326,890.4569688718448,0.0,67464.80917524139
1400000US13067030327,0.0,0.0,97156.8248005056
1400000US13067030329,0.0,0.0,79550.59812692644
1400000US13067030331,0.0,0.0,97740.35291251459
1400000US13067030332,18256.864982371313,0.0,126413.8085692235
1400000US13067030334,12516.255835865164,0.0,133408.2299791541
1400000US13067030335,12633.838543594607,0.0,161994.09268449296
1400000US13067030337,0.0,0.0,76751.89210299069
1400000US13067030340,0.0,0.0,96417.96614281545
1400000US13067030341,0.0,0.0,88756.11826108082
1400000US13067030342,1022.5530443345842,0.0,92932.36157647909
1400000US13067030343,0.0,0.0,80254.53359118164
1400000US13067030344,3513.2693563339826,73383.23642699237,229923.45795272986
1400000US13067030345,2962.0113495243368,51171.95154809147,308812.1443508504
1400000US13067030346,0.0,9669.079472722558,117919.83930132349
1400000US13067030347,0.0,8823.424101847153,130759.19971717574
1400000US13067030348,0.0,7531.304169411711,123598.85913276402
1400000US13067030349,0.0,0.0,86641.88028311759
1400000US13067030350,0.0,0.0,51865.66188096465
1400000US13067030351,0.0,0.0,56557.25067805271
1400000US13067030352,0.0,0.0,94220.18677742794
1400000US13067030353,0.0,22277.751078016223,134316.8308900282
1400000US13067030354,0.0,0.0,57150.09422491373
1400000US13067030355,44004.14430437942,65387.17955000263,213213.73204390917
1400000US13067030356,0.0,91102.30843432102,281247.58200432034
1400000US13067030357,0.0,0.0,64014.87741627336
1400000US13067030358,17190.10099251644,0.0,125981.3338799857
1400000US13067030359,0.0,0.0,85612.86398686821
1400000US13067030360,0.0,0.0,72706.80150211965
1400000US13067030361,0.0,0.0,75205.36129007344
1400000US13067030362,0.0,0.0,55812.02536872004
1400000US13067030363,0.0,0.0,84319.86995776965
1400000US13067030364,0.0,0.0,78889.5703412028
1400000US13067030365,0.0,0.0,63959.71662448209
1400000US13067030366,14101.28074039222,0.0,102735.62461379386
1400000US13067030367,0.0,0.0,72547.92186438589
1400000US13067030368,0.0,0.0,79344.35591306462
1400000US13067030369,20555.905885928587,0.0,121996.08232250623
1400000US13067030370,14990.984582824278,0.0,136660.32752824994
1400000US13067030405,18930.060619163905,21606.530954126352,240271.64531325595
1400000US13067030407,3030.039513945242,0.0,110994.89456215894
1400000US13067030408,0.0,0.0,51680.65578080056
1400000US13067030409,17942.323145725237,0.0,125832.49050501466
1400000US13067030410,20369.330365456848,0.0,133636.84847740887
1400000US13067030411,97246.72729451073,86111.59237037755,391521.73942549434
1400000US13067030412,84971.99058941899,0.0,192169.06262161088
1400000US13067030413,0.0,59937.45370074528,113736.74295605814
1400000US13067030414,63877.2115428128,69487.56177684915,370003.0633504485
1400000US13067030505,37560.435182330664,32748.2152516713,439269.2968039353
1400000US13067030506,12494.426008172875,21427.576981657134,359056.373533154
1400000US13067030507,1206.066274912997,0.0,90325.10752516039
1400000US13067030508,14048.550179618029,28273.164175428108,330452.78041803243
1400000US13067030509,0.0,0.0,58498.116145485255
1400000US13067030510,29175.464627168494,0.0,102769.65794399157
1400000US13067030511,19611.583780793717,39468.95023936341,309884.5919124942
1400000US13067030602,18074.765259963136,0.0,473594.84173905454
1400000US13067030603,30943.01510312536,16488.078095119778,348632.92016117036
1400000US13067030604,1913.8691812969053,61058.32031583504,255617.1375292768
1400000US13067030700,68075.21518830444,0.0,362301.778531989
1400000US13067030800,50904.70448152868,0.0,371305.4376054668
1400000US13067030906,2960.845180766162,0.0,50856.01349345899
1400000US13067030907,2354.483805429469,0.0,61312.14861659115
1400000US13067030908,3925.7056217548898,0.0,52566.68917416592
1400000US13067030909,6340.288001059733,0.0,51798.78560188932
1400000US13067030910,11940.7932038469,0.0,47401.60426368937
1400000US13067030911,18286.56465935373,0.0,49390.785136107785
1400000US13067030912,36031.488980548456,0.0,241039.2322754971
1400000US13067031001,17269.667141784,0.0,364419.91968434694
1400000US13067031004,9541.710734414823,0.0,107422.49546404716
1400000US13067031005,13491.561797595052,0.0,137007.81312014878
1400000US13067031006,57018.423155466095,0.0,149280.03245395707
1400000US13067031007,54194.48320637928,0.0,186901.31481663155
1400000US13067031101,11939.756680478342,0.0,102951.1295026857
1400000US13067031110,14709.133045974204,0.0,95415.30349576117
1400000US13067031111,0.0,0.0,52449.19678213583
1400000US13067031112,9733.621473888292,0.0,108271.95647015044
1400000US13067031113,132191.7369725842,0.0,163110.18610282216
1400000US13067031114,2914.870215921798,0.0,53455.698273584276
1400000US13067031115,21679.614175912175,0.0,137348.37019193626
1400000US13067031116,29064.123625125485,0.0,133644.69925763988
1400000US13067031117,0.0,0.0,78283.0033323336
1400000US13067031118,15528.950409325913,0.0,144880.64517234318
1400000US13067031119,7904.044971868568,0.0,111120.32149549646
1400000US13067031120,0.0,0.0,94249.60374009312
1400000US13067031121,0.0,0.0,29811.78131546227
1400000US13067031122,0.0,0.0,63364.30822253414
1400000US13067031207,3977.56654284723,17541.37431237267,113109.15001939106
1400000US13067031209,11627.126003824525,7211.777386971708,152562.72723791027
1400000US13067031212,1690.9942813374155,0.0,49638.92226568215
1400000US13067031213,18.07228499018826,17760.010022126517,87369.74831420917
1400000US13067031214,21211.13655508231,10208.37178987945,194719.26150761935
1400000US13067031215,30072.97387827959,9319.308239089683,168108.58215831005
1400000US13067031216,0.0,17298.159781526607,72900.02220882947
1400000US13067031217,2128.044327584779,21962.12040877775,117109.1000275631
1400000US13067031218,0.0,53476.299439628725,75516.06311516608
1400000US13067031219,0.0,0.0,13029.149067240318
1400000US13067031220,39814.62719250848,0.0,114786.37053865063
1400000US13067031221,17391.978973820573,0.0,138082.79372054915
1400000US13067031306,17850.821050469054,0.0,165299.44795400457
1400000US13067031308,13931.834607637873,0.0,187783.64676311245
1400000US13067031314,11958.160653292438,5845.812882414757,212607.46265318064
1400000US13067031315,15036.69044989586,0.0,175884.2111705882
1400000US13067031316,20831.698200556268,0.0,199340.12814133783
1400000US13067031317,23745.149696527795,0.0,225239.73215504966
1400000US13067031318,0.0,8163.777144051657,95844.055936135
1400000US13067031319,6991.828246560729,4233.699431259202,148479.16729772213
1400000US13067031320,0.0,11548.581045254974,73602.82222788899
1400000US13067031321,0.0,4941.951209584345,112225.15332002158
1400000US13067031322,0.0,0.0,65313.77396585708
1400000US13067031323,25540.30316011789,0.0,165998.440736258
1400000US13067031324,15084.441975013358,0.0,165320.9371526146
1400000US13067031325,0.0,0.0,59050.07656027678
1400000US13067031409,333.23030946810206,0.0,114064.9913056105
1400000US13067031410,16352.940012357576,0.0,115257.6624285068
1400000US13067031411,11565.367606186684,0.0,138860.35177456326
1400000US13067031412,19276.424163379033,0.0,140811.76145791312
1400000US13067031413,27942.99658896716,0.0,107438.1667775562
1400000US13067031414,26207.332675221307,0.0,223502.34423759347
1400000US13067031415,46591.0271186235,0.0,187272.74434942644
1400000US13067031416,9059.505170509317,0.0,168815.31768567231
1400000US13067031417,43980.08979432709,0.0,261044.84219616093
1400000US13067031506,5632.275353857037,0.0,139482.79114122922
1400000US13067031507,0.0,0.0,65577.10820344613
1400000US13067031510,6186.675213224633,0.0,71779.95527023495
1400000US13067031511,6125.186581148146,0.0,178139.8221190708
1400000US13067031512,2517.0115490137678,0.0,148391.0060638292
1400000US13067031513,16224.183392734009,0.0,168549.2498666607
1400000US13067031514,29871.09768587234,0.0,132983.01355144984
1400000US13067031515,12037.526425869652,0.0,179914.87090578195
1400000US13067031516,0.0,0.0,41873.38083761116
1400000US13067031517,7054.833666023188,0.0,73738.05941463631
1400000US13067031518,8028.740961489167,0.0,86715.30714593426
1400000US13077170101,1736.5791197267995,0.0,198086.52480680187
1400000US13077170102,381.82541195764173,0.0,338863.03661333147
1400000US13077170200,6317.519874200166,0.0,390808.47375099
1400000US13077170303,489.8278606196063,0.0,209308.96284910908
1400000US13077170304,4689.070070561409,0.0,284725.60804478824
1400000US13077170307,5583.00442294648,20370.662161353,267354.36053900456
1400000US13077170308,9977.314227849289,7528.944660905718,439627.6422791875
1400000US13077170309,8142.11618749231,20347.759610977744,151660.14144174525
1400000US13077170310,2120.8872097837416,5300.256360007594,179651.77366844678
1400000US13077170403,3135.1102334603515,3549.7027861995048,404131.07592801854
1400000US13077170404,2677.992876177957,3906.7191708913742,206902.5122239668
1400000US13077170405,3600.673120587292,0.0,206069.9160327465
1400000US13077170406,1873.149016586961,5910.557968251718,164798.03013970327
1400000US13077170407,13381.51554303071,13577.502692983186,351234.5335625316
1400000US13077170408,1992.9163494499057,2508.78543841508,260866.01608463653
1400000US13077170501,1159.8442843709654,0.0,386566.80422363814
1400000US13077170502,1139.592725529102,0.0,316978.6907066689
1400000US13077170503,678.7759594514416,0.0,245790.70974947204
1400000US13077170603,1807.7762641004917,2325.9518222212473,260072.40919842967
1400000US13077170604,28745.079555699227,28486.406681275934,390563.1553612123
1400000US13077170605,9577.347055103024,7805.591291662708,476374.65425215056
1400000US13077170606,0.0,15021.429009379832,129036.45347422545
1400000US13077170607,0.0,0.0,62557.5294503698
1400000US13077170701,39629.31903742233,0.0,273701.899534623
1400000US13077170702,1568.754376230386,0.0,144346.3661039976
1400000US13077170801,1303.009766592138,1278.8870335052707,645941.756065767
1400000US13077170802,2811.612226459757,628.053347742957,651378.8578017987
1400000US13085970101,1104.3140565216224,0.0,188780.44600054456
1400000US13085970102,2215.4454803725894,0.0,310640.47614667483
1400000US13085970103,802.7441425008301,0.0,431182.76322932896
1400000US13085970203,2780.1330835056265,0.0,213678.45141145494
1400000US13085970204,4661.544790357962,0.0,209541.26400570513
1400000US13085970205,475.4877169545878,0.0,296238.51904378616
1400000US13085970206,1180.922381962727,0.0,253901.56951786025
1400000US13089020100,13311.484868400054,0.0,28034.891714412115
1400000US13089020200,119593.04993362531,0.0,207540.91139064045
1400000US13089020300,34549.887662180416,0.0,102010.58407136839
1400000US13089020400,42720.69032217463,0.0,65492.438829679275
1400000US13089020500,50138.186657124876,0.0,119473.2051658819
1400000US13089020600,0.0,0.0,26182.345545707714
1400000US13089020700,9529.610947227888,0.0,40078.642289242474
1400000US13089020801,8856.939560069883,0.0,41777.71047936783
1400000US13089020802,25537.60086299821,0.0,115883.47060816488
1400000US13089020901,43744.591641478546,45336.51830099582,267836.61119053443
1400000US13089020902,9462.478340430574,60300.814797598076,181406.82977891868
1400000US13089021101,0.0,0.0,53923.69883723059
1400000US13089021103,4997.825925251908,0.0,59505.15756601373
1400000US13089021104,32815.31559655108,0.0,59233.07200503781
1400000US13089021204,9364.64447441911,0.0,113480.15903270782
1400000US13089021208,4468.861508146745,0.0,86139.3138736981
1400000US13089021210,0.0,0.0,86619.65454596498
1400000US13089021211,0.0,0.0,72263.82379474063
1400000US13089021213,0.0,0.0,55837.389239082724
1400000US13089021217,0.0,51845.76287060298,117181.92580656355
1400000US13089021219,0.0,17947.211020159604,159316.7817796063
1400000US13089021220,0.0,33788.486548964414,141735.96773075213
1400000US13089021221,0.0,0.0,44685.88302549399
1400000US13089021222,5313.604077571181,0.0,86088.34367061668
1400000US13089021223,0.0,0.0,40669.186112365634
1400000US13089021224,0.0,38032.35133117934,124731.96401962693
1400000US13089021225,0.0,148806.79477755615,107121.167468015
1400000US13089021226,0.0,131990.44228973857,216438.31299782897
1400000US13089021227,0.0,0.0,57950.46091200782
1400000US13089021228,0.0,0.0,62548.69586320414
1400000US13089021229,0.0,0.0,53322.369407939426
1400000US13089021230,0.0,68143.26935335441,216863.3456438773
1400000US13089021301,15756.952720614843,44964.73407106153,287579.5411206939
1400000US13089021305,0.0,2026.3662861980551,33119.84917513252
1400000US13089021306,17157.19205993537,19133.66850349154,253063.2947100858
1400000US13089021307,12144.238708773857,54636.97531825968,313114.4600207937
