cb_2020_3,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,fam_inc_10to15k,B01003_001E,tract_area_sqkm,population_density,y_log_density
1400000US40083600502,-0.0068181471399637,-0.0881333665535332,0.0601016393754235,-0.0254642797686153,0.1030474251577586,-0.0560599479631216,-0.0458491910639166,0.0181528695800107,0.0973372017393618,-0.087336722076236,-0.0994234023565614,-0.1253410169660243,-0.1591020575790186,-0.2915907954392925,-0.1416223776574935,0.0707944557439306,-0.1275875663565004,0.0579641929686243,-0.1788910267484813,-0.0346359802150159,-0.1262380784745174,0.0067383345696647,0.0291258661250806,0.1373147127203127,0.1534259461127848,0.0997421814997243,-0.2526097284338147,-0.0683595018029896,0.1216080957158611,0.1226309548036957,-0.0444064903985914,0.0581443243923537,0.0946868296307047,-0.0728159024681699,0.0146901238997686,-0.1140040476566419,-0.1757658375233576,-0.1689876144416167,0.0299057419419153,-0.0413156776391765,0.0221686805870608,-0.1187770052791932,0.1401856952295977,-0.0762393301532676,0.0972870034284474,0.0784824263930667,0.1288989522217501,-0.1244366017095311,0.0554604756278883,-0.1743444032425873,-0.0536734297908539,0.0994699321587234,-0.1516970059223554,0.1566659971611676,-0.0771537178432519,-0.033378287088259,0.012231882659955,0.0623974246105706,0.0208631788862693,0.2245387612524305,-0.0717573521315132,-0.0534792377203033,-0.0572673725278652,0.1096134560752151,0,5283,59.147073,89.31972001387119,4.503355819901606
1400000US40087400203,-0.0231909899063977,-0.0821813589581913,0.0741994654940697,-0.0372282609742325,0.079152915813715,-0.0269191977575081,-0.0097673016917112,0.0010849056021386,0.0835875276636117,-0.0983540519525276,-0.1354908252369903,-0.1613385281121584,-0.1511439061239683,-0.2599864904729387,-0.1506819795163385,0.0191954513575372,-0.152661987870915,0.0597950964609791,-0.1689168863256007,-0.036977569085965,-0.170066779246588,-0.0124387909706765,0.0197341244090777,0.1459028695122358,0.1473234232957192,0.0457776868799703,-0.2189915642985754,-0.1494705641035004,0.118602829528421,0.1228564133389372,-0.0499700630727316,0.0428582399119064,0.1066742783419316,-0.1180168159599315,-0.0635786538876688,-0.0866519004404572,-0.1338986654433982,-0.1595223104215855,0.0446180798911026,-0.00031593516364156177,0.0493846109385824,-0.1303388733638808,0.096886255825266,-0.0995552698158973,0.1234408298236791,0.0639067788031689,0.129662261309703,-0.1058780686568122,0.0270138004368377,-0.1544199192857406,-0.0492315705021735,0.1114408734442344,-0.1335189214926475,0.097382765951286,-0.0845016447794013,0.01410978610173,-0.0286838623387004,0.0536358015374995,0.0212823751285513,0.2202874471538154,-0.124846071754928,-0.0222939383851389,-0.0005857190225986872,0.1361913324979849,2,4411,217.346205,20.294810300460504,3.058463395162712
1400000US40109108320,0.020030271312911,-0.2705607746312934,0.1576576430474339,-0.020651042331322,0.0927308823818607,-0.0183976049973186,-0.0886706809440199,-0.1179682683579569,-0.0313246770502855,-0.1683692591469241,-0.0786009023826295,-0.1186989388311587,-0.1790408357748591,-0.2968874283721608,-0.1865711276863093,-0.0102028259471031,-0.0546102954246428,0.1266958065207509,-0.0553160223109786,-0.0135662524114497,-0.1460936661878468,-0.000998413524385257,-0.0387725880960282,0.0571850838730559,0.0093882254017043,0.2012416941579192,-0.0768307077336263,-0.0740405761901672,0.0449296783629408,0.0944732639978323,-0.0129645621895746,-0.0413066570105097,0.0209373331242448,-0.0611136864410352,0.0517397177802207,-0.0548805021579093,-0.1514713599209306,-0.146563738703157,0.0100482631427582,0.0737185788577744,-0.0720143222221507,-0.1373612671911833,0.0463255424568225,-0.0085892075315105,0.1545838604983134,0.1018271779539407,0.0404370800247952,0.0024347889102701,0.0508617906107087,-0.1862854591968716,0.0012431826886176,0.0922214922757664,-0.2432145198445652,0.1210670575713432,0.0475614564776195,-0.1243869629173976,0.0171660186277092,0.0823486847666377,0.0429652253960465,0.1953407132130547,-0.039700712823707,-0.0159095462796668,-0.1109945024308721,0.118145702004029,13,3329,2.556886,1301.9743547424484,7.172404895229277
1400000US40109108529,0.053919495594862,-0.2966725222959692,0.1844101039353778,-0.0284445233797114,0.0763869924640377,0.0096387294616996,-0.0746299008572433,-0.1384167376014493,-0.0729546765802688,-0.1592291941632853,-0.030126281590884,-0.0965311813212609,-0.1623163679196342,-0.2989514109556402,-0.1796887142250657,-0.0474900674063628,-0.0159002925033657,0.140774363960003,-0.0281128291975546,-0.0099522891029855,-0.1197657043499671,0.0145712594849392,-0.0520803813709244,0.0184354679029333,-0.0138795132525599,0.2527902779571214,-0.0221518635220396,-0.0418982724100822,0.0382751439734489,0.0957485945736709,0.0061410242701242,-0.0914306882200064,0.0017196659587475,-0.0659748937887471,0.0779327862134903,-0.0774183054044158,-0.145232875368328,-0.1392288430711581,-0.0102076231029799,0.0515158480414614,-0.1154800212813596,-0.1451400715793434,0.0429672517161195,-0.0005211139577618096,0.1751720628925993,0.1430883062692056,0.0074886580763709,0.0265186840527047,0.0699945306215776,-0.1362058249372957,-0.0005592344997681093,0.0798713951464223,-0.2605947881235499,0.1055770666977843,0.1000077297913113,-0.1438412248199698,0.044407252565297,0.0616690580631223,0.0454485183124064,0.165866001482184,-0.0110491027117484,0.0015011004721732,-0.127556215935628,0.1006349198971579,0,3369,2.533336,1329.8670211926094,7.193585904457682
1400000US40109108537,0.0039509245058972,-0.2522736197770769,0.1668822004967828,-0.0398863964494161,0.0699950230949777,0.0126887170412656,-0.0589922043593262,-0.101816537416271,-0.0823131198320328,-0.1558200702130612,-0.0702406802071808,-0.1440885376333572,-0.1737508443127646,-0.2744736308219327,-0.1783899780158294,-0.021186774564714,-0.0775626379694752,0.1125489716770678,-0.0579099870437747,-0.0209076799657411,-0.1566319557680695,-0.0171447884372353,-0.032089652968158,0.0290022817073273,0.0255120025372865,0.1851436493146113,-0.0539085598493435,-0.0883154882670687,0.0166429966368413,0.1019737673891332,0.0050989185874972,-0.0489314225126016,0.065391625405206,-0.0406789953837417,0.0148804458131958,-0.0409006774181737,-0.1035788025323934,-0.13073924627005,-0.0102182968652735,0.0981140823254844,-0.0700618721112163,-0.1414951782488868,0.0315196684193103,-0.0173147683977411,0.1488758438128275,0.1257650700819407,0.0520654638667945,0.0176782384067914,0.0666840805309644,-0.1608628799154446,0.0188145679836851,0.114800123425524,-0.2253388670163217,0.0980038337129098,0.045388224884352,-0.1145317933903868,-0.0080996014104573,0.0718035450284023,0.0391338431641988,0.2057663244744129,-0.0512801057649695,-0.0294792649049263,-0.0661348079848651,0.1183572156009337,15,3142,4.806664,653.6758134123792,6.484140171756203
1400000US40109108710,-0.0308564161591237,-0.111065534360453,0.1010945323256485,0.0079419053507435,0.0803757999819337,-0.0347863139025727,-0.0723603948051577,-0.0207033924485887,0.0811814151541275,-0.091386227116771,-0.1368476496975012,-0.1277351954363173,-0.1812766533219406,-0.2927013723376899,-0.1602701485689398,0.048280121878911,-0.104881648900816,0.0769498900290332,-0.144870453351171,-0.0362020144763058,-0.1439093625784042,0.0204562714434877,0.0175870896586038,0.1299703107065535,0.1101720858238477,0.1253290397540652,-0.2444202940635991,-0.0979850332328567,0.1054642051116608,0.1475932754354086,-0.0349720962943364,0.0535946870632511,0.0914624054127012,-0.1031701673474401,0.0129531133815393,-0.0870258233988419,-0.168207465666538,-0.1775520939120114,-0.0024462466244984,-0.0036805508817177,0.0088820928869499,-0.1247726323878969,0.1040308953857133,-0.0552498776361475,0.1160943834029646,0.1043271758217957,0.1143846553270898,-0.0862246347854522,0.0504939286586962,-0.1714495509076296,-0.042710557069107,0.107576634955272,-0.176941838708293,0.1457855217711387,-0.0548185315684411,-0.0714924010935482,0.0151338409701868,0.071009663330637,0.0315418848775049,0.202785126792395,-0.0845742067468608,-0.0492430540469643,-0.0568704125926196,0.102446634228722,14,4038,10.22174,395.040374730721,5.98151616244799
1400000US40109101200,0.0619902310949109,-0.3108725432597072,0.1672131143799317,-0.0029073730161237,0.08611076431789,-0.0018525291944229,-0.0721979845609723,-0.1368170703891056,-0.036036830457357,-0.1567179355672862,-0.0018596988663857,-0.0914085162172574,-0.175867760669426,-0.3067772279799954,-0.1816814940774071,-0.0521615489473157,-0.0222735686409246,0.1448978958759832,-0.0368108471833582,-0.0191830145824683,-0.0908065014961094,0.0397518810589528,-0.0737715567359193,-0.0135561658505968,-0.0257678359832156,0.2583386062308032,-0.0044163207923204,-0.008345598815247,0.0151274391752918,0.1075239539678458,0.0131627282156426,-0.0808480082275728,-0.0081662138886201,-0.0623113663769317,0.0917625629572098,-0.1047166693352718,-0.1581241287446784,-0.1652011743374273,0.0143418837029162,0.0443862689864755,-0.0993001865598262,-0.1450094495200936,0.0770508739075594,-0.0094548626622911,0.1908503438007103,0.1076121020277887,0.0202368772692456,0.0081333972190618,0.092653668981021,-0.135823236674986,-0.0005624576341638271,0.067146510469078,-0.2732771919252205,0.1312548279568214,0.1041169132938378,-0.1391440700000653,0.0472868436037776,0.0593658693112678,0.0286933594188113,0.1477156002139809,0.0068909615083848,0.0168115450343121,-0.1385914811519531,0.0993235299661501,0,1394,0.611078,2281.2145094406933,7.732901526635568
1400000US40109102500,0.0669822652281918,-0.2978973654140762,0.1687965872168049,-0.0379702247948044,0.0469622510011878,-0.0552192950866151,-0.0493106210860046,-0.1611971930454163,-0.1528378905605924,-0.0996152912637071,-0.0180589568221949,-0.0582499826560145,-0.1401624760659109,-0.269691668441636,-0.2068356387542488,-0.1425306479962949,0.0365604093143082,0.1481943597450011,-0.0335602809842019,-0.0673046583777572,-0.0562428018058086,-0.0248871669681426,-0.1442280586476282,-0.0676310908899631,-0.0754898580296869,0.1955165989820567,-0.0030843733147769,0.0107694694255996,-0.0305899067375401,0.1364678584947733,0.0860362355896075,-0.1217068906483624,0.0615535388336134,-0.13179523222473,0.02562316152621,-0.047802818279687,-0.1478169631827756,-0.1516318844928825,0.0064971992835343,0.0940433592235452,-0.0864473459392883,-0.1103139202768364,0.0045245556924887,-0.0418368965088835,0.18918455004257,0.1247216304530602,-0.0159765837529214,0.0517521151506838,0.0717052255953418,-0.0947873821894483,0.0010298516542321,0.1356040794237819,-0.2842351028243866,0.0779700846823371,0.1187018217950072,-0.109786576171051,0.0211278747516127,0.0701474542416247,0.0920265973896891,0.0762700895510837,-0.021171676611025,-0.0573378775299677,-0.1840574570531586,0.1199981544024557,10,1129,0.764614,1476.5620299916036,7.298148731472832
1400000US40109103300,0.0504496785920135,-0.2911735455705962,0.1841773451332923,-0.022264204825116,0.0724720999737021,-0.0170059861218177,-0.0697381560869636,-0.1458015551914935,-0.0785752112767077,-0.133076179251104,-0.0129326759559932,-0.0723614462636429,-0.1567677770388603,-0.2993484827585252,-0.2001613009261808,-0.0879610461773791,-0.0054702368299089,0.1520295362949272,-0.0385541336012802,-0.0345750240176965,-0.0814369053208327,0.0354051558576844,-0.0970435720714575,-0.0235386700601736,-0.0331353459332215,0.2394039602331759,-0.0121713217513858,-0.0071974363328267,0.0068532102075033,0.1106455130790959,0.032088965358556,-0.0971459191148543,0.0070266536608587,-0.0945703027848493,0.0662222578148779,-0.105422566692716,-0.1554753351260011,-0.1524563523634787,0.0028911195577831,0.0473038764580323,-0.0928380207786856,-0.1418117515963587,0.0515009572426064,-0.0216670928529865,0.2021341843551377,0.1370582584395573,0.0116637926635727,0.0226531436028525,0.0996385566304887,-0.1230535989971139,-0.0020899219823043,0.0962968284660405,-0.2702365771132965,0.1115255467498738,0.0998447046134907,-0.1248112804261535,0.0433831490747771,0.0559220659476613,0.0495513511562591,0.1143090101704843,-0.0036318086106391,-0.0089717594855775,-0.1548543334714303,0.1019315077853146,16,1687,1.067326,1580.5855005874494,7.3661831042546035
1400000US40109104100,0.0150805700474832,-0.2472223179569815,0.1742842229377358,-0.0493258005395032,0.0619264427178436,0.0084713774841181,-0.0589840381252338,-0.1088713330540522,-0.08492094131289,-0.1648474112958405,-0.0499340259805866,-0.1275947265125668,-0.1573668170922828,-0.2883801452595613,-0.1812910135477116,-0.0607318517310606,-0.0686159259922707,0.1138132082797179,-0.0719070748598168,-0.0105132576642326,-0.1240260248217126,0.0099554846427013,-0.0457230414097254,0.0148730031289141,-0.000484348243754411,0.1845283237256323,-0.0383315251287322,-0.0944126418794854,0.020078245728123,0.1169946802308402,-0.0018883841642805,-0.0423800573657316,0.050847391160833,-0.0738959866479579,0.0020037532810226,-0.0581790023307521,-0.0881687487019466,-0.160497895887806,0.0093557720642928,0.0499426277573761,-0.0759744835751943,-0.1572616232957585,0.0314272931664317,-0.026028726253162,0.1743507620356585,0.1516670002898752,0.0510021374715329,0.0338406753736428,0.0788633190509917,-0.1521540261939692,0.0081789699974851,0.1286036635518922,-0.2433616904854885,0.1043095026956118,0.0475112584250538,-0.0803499465276971,-0.00023661331686004804,0.0784030713503985,0.0462851085889682,0.1826966783178192,-0.0636626940038968,-0.0373604840784856,-0.0672093853181408,0.134612502500637,54,2810,3.230884,869.7310086032181,6.769333098618617
1400000US40109104300,0.0445535989128329,-0.2838754741282683,0.1830204840819825,0.0108519896897029,0.0842987399711416,-0.0198392345476507,-0.0685623153204739,-0.1262913816920286,-0.0441978129618679,-0.1593303561683216,0.0003467511399688146,-0.0710857312254722,-0.1680308694450788,-0.3037572389715323,-0.187656206482667,-0.0450050741911554,-0.0148027672481222,0.1489937960182547,-0.027239405654766,-0.0093363601925855,-0.0859567954365096,0.0759184803029727,-0.0573760884134022,0.0165210088618623,-0.0093549605980345,0.2613858116449705,-0.0263107547517015,-0.0136195744591461,0.0238819687709632,0.1014653834106629,0.0030916347768207,-0.0801176986106307,-0.0152097098498279,-0.0650631790890228,0.1116023986497672,-0.1353452900260271,-0.1802744108646098,-0.1572142789871601,-0.0047186686816317,-0.0009971339058562304,-0.098273806968145,-0.1591063975024356,0.0695543891724658,-0.0158567392817833,0.187180740138369,0.1362299225188254,0.0217621110108884,0.0064417977250028,0.1116314346349384,-0.1215165872941511,-0.0041532173513375,0.0769438424303899,-0.269485081483243,0.1267632161474686,0.0969454504819311,-0.1460651224490965,0.0500682824270456,0.0517008720673124,0.0298772054545198,0.1266037546557268,0.0011139104854926,0.0110949535865079,-0.1303690481480874,0.0900560354499136,5,3106,1.643617,1889.7346522942996,7.544720737445122
1400000US40109105000,0.0500243195491125,-0.2977195392270977,0.1764202398964506,-0.0050201678463166,0.0665118827677244,-0.0011040395326943,-0.0717965772924004,-0.1350826919780698,-0.0387030610143352,-0.1674515790628186,-0.009692033168554,-0.0863401757225499,-0.176049919367483,-0.3071671812162513,-0.1787700597742503,-0.0569961325241187,-0.0258223027183283,0.1417851808836456,-0.0253949206874934,-0.0205941193506603,-0.1007561100752742,0.0506561117694128,-0.0756791257989723,-0.0082410013387005,-0.032402673297723,0.2500042465465044,-0.0024074037102322,-0.026909139801657,0.0068312383659413,0.1113917744111842,0.0176064352490512,-0.0871897680838583,-0.0152262301666896,-0.0636008908016173,0.0751271555782566,-0.097172996627893,-0.1488463233446132,-0.1614055837354344,0.0024208053964625,0.0440869603300771,-0.0864683953585657,-0.1359034718722509,0.0609223812185288,-0.0237097094284995,0.1885605863866139,0.1158117555128483,0.0164663852473758,0.0070792170927806,0.0979384946651759,-0.1345855352298251,0.0056508777541554,0.0795933079778912,-0.2725687681546065,0.1256959267854759,0.0893102198471352,-0.1348015733126972,0.039575369366655,0.0585647825932609,0.0385861439228499,0.1356941458655732,-0.0080173691017416,0.0120355010518972,-0.1370638911242922,0.107118316707835,40,2314,1.292026,1790.985630320133,7.491079574708157
1400000US40109105906,0.0528690133558286,-0.3107566273632364,0.1536398526743854,0.0484494278343554,0.1076988921850492,-0.0005178104797518883,-0.0779790511813988,-0.0972210844352632,-0.0160682194216857,-0.1579860037316106,-0.0217882411080343,-0.0985574749980971,-0.1974305483812465,-0.3195325283822722,-0.1603778510658198,-0.0116999772135184,-0.0392680499204938,0.1357793589946712,-0.0110124799957101,0.00025135144062328864,-0.1058676887905821,0.0616138424709989,-0.042825295265704,0.0087645446230153,0.0141033382365932,0.2959844712477823,-0.0340318040597861,0.0015100235230134,0.0149538306649458,0.0867451970468099,-0.0098423842389252,-0.0627246898795743,-0.0395898798373219,-0.0290040806828284,0.1319792374679676,-0.1284097293801688,-0.1614746253881165,-0.1756586063906464,-0.0103017179247177,0.0209438072555929,-0.0795429469776662,-0.1542060288222655,0.0942737082512275,0.0099973101938436,0.1772314526981583,0.1249492472996759,0.0207763058549644,-0.0179464674894247,0.0915850533946188,-0.1498611676145855,-0.003577737829118,0.0528139939321596,-0.2687434780838473,0.1524727336139592,0.0970903172551102,-0.1693850174366462,0.0508497904286335,0.0759307741988972,0.0248781941921338,0.1508560821369056,0.0182923274279958,0.0274469345931481,-0.1145886626170269,0.0947230475307948,0,3416,1.300387,2626.910296703981,7.87394424534765
1400000US40109106609,0.0636099245713401,-0.3154698638332975,0.1604376703001432,0.0253142609649471,0.0784897630226706,-0.0062261889638489,-0.0841967682509513,-0.1205805349245007,-0.0649075901971511,-0.1615641117631409,-0.0213909651147566,-0.0904539942942407,-0.1927511060446627,-0.305870709118101,-0.1745069865849324,-0.0448489087091673,-0.0146379965535111,0.1353927563533706,-0.0198640519477356,-0.0229878412569655,-0.1070127997847092,0.0278585241491262,-0.05879380121123,-0.0116498871590308,-0.0243417233053216,0.2584363967834228,-0.0097156169145819,-0.0099353165346081,-0.0086973883825486,0.1201655774539625,0.0171102321592543,-0.0957772363320125,0.00336911879649,-0.0537418934760593,0.0843510801976521,-0.080215738921815,-0.1406399881244563,-0.1594444442067339,-0.0116391239114359,0.0699061600827771,-0.0891854702987692,-0.1381887770669145,0.0562840644592343,-0.0064630849789534,0.1788514173535836,0.1261415586889904,0.0121783093149534,0.0106198889429854,0.0790737383118489,-0.1436626757020383,0.0083737497724917,0.0852678734875709,-0.2772999276242626,0.1301765845231643,0.0961527386901136,-0.1441408424070392,0.0353803059751317,0.0754240577822973,0.0325891182723557,0.1490973712541552,0.00380203602914,0.0202588993686481,-0.1070460034519706,0.1229917367821341,0,933,0.967208,964.6322197500434,6.872783036821958
