cb_2020_3,cbsa_code,cbsa_title,group,county_fips,tract_name,population
1400000US36093033003,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 330.03, Schenectady County, New York",3744
1400000US36093033004,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 330.04, Schenectady County, New York",2565
1400000US36093033101,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 331.01, Schenectady County, New York",1836
1400000US36093033102,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 331.02, Schenectady County, New York",6534
1400000US36093033200,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 332, Schenectady County, New York",3507
1400000US36093033300,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 333, Schenectady County, New York",2334
1400000US36093033400,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 334, Schenectady County, New York",3033
1400000US36093033500,10580,"Albany-Schenectady-Troy, NY",medium,36093,"Census Tract 335, Schenectady County, New York",2386
1400000US36095740100,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7401, Schoharie County, New York",5081
1400000US36095740200,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7402, Schoharie County, New York",5078
1400000US36095740300,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7403, Schoharie County, New York",1166
1400000US36095740400,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7404, Schoharie County, New York",5191
1400000US36095740500,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7405, Schoharie County, New York",3648
1400000US36095740600,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7406, Schoharie County, New York",2852
1400000US36095740700,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7407, Schoharie County, New York",5407
1400000US36095740800,10580,"Albany-Schenectady-Troy, NY",medium,36095,"Census Tract 7408, Schoharie County, New York",2766
1400000US13013180103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1801.03, Barrow County, Georgia",5803
1400000US13013180104,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1801.04, Barrow County, Georgia",2252
1400000US13013180105,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1801.05, Barrow County, Georgia",3031
1400000US13013180106,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1801.06, Barrow County, Georgia",2506
1400000US13013180107,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1801.07, Barrow County, Georgia",4336
1400000US13013180108,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1801.08, Barrow County, Georgia",2872
1400000US13013180203,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1802.03, Barrow County, Georgia",3687
1400000US13013180204,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1802.04, Barrow County, Georgia",3202
1400000US13013180205,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1802.05, Barrow County, Georgia",4708
1400000US13013180206,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1802.06, Barrow County, Georgia",3298
1400000US13013180301,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1803.01, Barrow County, Georgia",3100
1400000US13013180302,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1803.02, Barrow County, Georgia",5598
1400000US13013180303,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1803.03, Barrow County, Georgia",5769
1400000US13013180401,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1804.01, Barrow County, Georgia",5778
1400000US13013180402,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1804.02, Barrow County, Georgia",6754
1400000US13013180501,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1805.01, Barrow County, Georgia",8029
1400000US13013180502,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1805.02, Barrow County, Georgia",4936
1400000US13013180503,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13013,"Census Tract 1805.03, Barrow County, Georgia",5635
1400000US13015960101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9601.01, Bartow County, Georgia",1636
1400000US13015960103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9601.03, Bartow County, Georgia",3596
1400000US13015960104,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9601.04, Bartow County, Georgia",2967
1400000US13015960105,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9601.05, Bartow County, Georgia",3647
1400000US13015960201,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9602.01, Bartow County, Georgia",3104
1400000US13015960202,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9602.02, Bartow County, Georgia",3869
1400000US13015960203,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9602.03, Bartow County, Georgia",4145
1400000US13015960301,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9603.01, Bartow County, Georgia",3558
1400000US13015960302,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9603.02, Bartow County, Georgia",3139
1400000US13015960403,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9604.03, Bartow County, Georgia",4510
1400000US13015960404,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9604.04, Bartow County, Georgia",5555
1400000US13015960405,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9604.05, Bartow County, Georgia",4816
1400000US13015960406,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9604.06, Bartow County, Georgia",2639
1400000US13015960407,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9604.07, Bartow County, Georgia",2547
1400000US13015960501,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9605.01, Bartow County, Georgia",5880
1400000US13015960502,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9605.02, Bartow County, Georgia",2600
1400000US13015960601,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9606.01, Bartow County, Georgia",5070
1400000US13015960602,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9606.02, Bartow County, Georgia",3244
1400000US13015960701,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9607.01, Bartow County, Georgia",4801
1400000US13015960702,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9607.02, Bartow County, Georgia",2751
1400000US13015960801,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9608.01, Bartow County, Georgia",4355
1400000US13015960802,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9608.02, Bartow County, Georgia",3242
1400000US13015960804,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9608.04, Bartow County, Georgia",3484
1400000US13015960805,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9608.05, Bartow County, Georgia",1922
1400000US13015960901,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9609.01, Bartow County, Georgia",2840
1400000US13015960902,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9609.02, Bartow County, Georgia",7556
1400000US13015961001,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9610.01, Bartow County, Georgia",5711
1400000US13015961002,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13015,"Census Tract 9610.02, Bartow County, Georgia",3272
1400000US13035150101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13035,"Census Tract 1501.01, Butts County, Georgia",4154
1400000US13035150102,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13035,"Census Tract 1501.02, Butts County, Georgia",4384
1400000US13035150201,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13035,"Census Tract 1502.01, Butts County, Georgia",5161
1400000US13035150202,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13035,"Census Tract 1502.02, Butts County, Georgia",2440
1400000US13035150300,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13035,"Census Tract 1503, Butts County, Georgia",8324
1400000US13045910101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9101.01, Carroll County, Georgia",5971
1400000US13045910103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9101.03, Carroll County, Georgia",4976
1400000US13045910105,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9101.05, Carroll County, Georgia",5229
1400000US13045910106,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9101.06, Carroll County, Georgia",5396
1400000US13045910201,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9102.01, Carroll County, Georgia",3466
1400000US13045910202,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9102.02, Carroll County, Georgia",5078
1400000US13045910203,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9102.03, Carroll County, Georgia",4319
1400000US13045910301,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9103.01, Carroll County, Georgia",3151
1400000US13045910302,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9103.02, Carroll County, Georgia",3892
1400000US13045910400,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9104, Carroll County, Georgia",3492
1400000US13045910502,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9105.02, Carroll County, Georgia",3176
1400000US13045910503,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9105.03, Carroll County, Georgia",3970
1400000US13045910504,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9105.04, Carroll County, Georgia",3914
1400000US13045910600,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9106, Carroll County, Georgia",6326
1400000US13045910704,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9107.04, Carroll County, Georgia",3652
1400000US13045910705,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9107.05, Carroll County, Georgia",5289
1400000US13045910706,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9107.06, Carroll County, Georgia",5177
1400000US13045910707,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9107.07, Carroll County, Georgia",4631
1400000US13045910708,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9107.08, Carroll County, Georgia",4004
1400000US13045910709,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9107.09, Carroll County, Georgia",3666
1400000US13045910800,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9108, Carroll County, Georgia",4287
1400000US13045910900,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9109, Carroll County, Georgia",4455
1400000US13045911001,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9110.01, Carroll County, Georgia",3615
1400000US13045911002,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9110.02, Carroll County, Georgia",3100
1400000US13045911101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9111.01, Carroll County, Georgia",4988
1400000US13045911102,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9111.02, Carroll County, Georgia",3102
1400000US13045911201,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9112.01, Carroll County, Georgia",3044
1400000US13045911202,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13045,"Census Tract 9112.02, Carroll County, Georgia",3326
1400000US13057090101,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 901.01, Cherokee County, Georgia",4496
1400000US13057090102,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 901.02, Cherokee County, Georgia",4002
1400000US13057090103,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 901.03, Cherokee County, Georgia",2099
1400000US13057090201,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 902.01, Cherokee County, Georgia",2283
1400000US13057090202,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 902.02, Cherokee County, Georgia",6505
1400000US13057090301,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 903.01, Cherokee County, Georgia",5336
1400000US13057090302,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 903.02, Cherokee County, Georgia",2443
1400000US13057090303,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 903.03, Cherokee County, Georgia",5549
1400000US13057090401,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 904.01, Cherokee County, Georgia",5085
1400000US13057090402,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 904.02, Cherokee County, Georgia",4941
1400000US13057090503,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 905.03, Cherokee County, Georgia",4572
1400000US13057090504,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 905.04, Cherokee County, Georgia",5243
1400000US13057090505,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 905.05, Cherokee County, Georgia",4835
1400000US13057090506,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 905.06, Cherokee County, Georgia",4590
1400000US13057090507,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 905.07, Cherokee County, Georgia",3082
1400000US13057090603,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 906.03, Cherokee County, Georgia",6141
1400000US13057090604,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 906.04, Cherokee County, Georgia",2862
1400000US13057090605,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 906.05, Cherokee County, Georgia",3819
1400000US13057090606,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 906.06, Cherokee County, Georgia",4546
1400000US13057090703,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.03, Cherokee County, Georgia",4385
1400000US13057090704,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.04, Cherokee County, Georgia",4579
1400000US13057090705,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.05, Cherokee County, Georgia",2248
1400000US13057090706,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.06, Cherokee County, Georgia",4835
1400000US13057090707,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.07, Cherokee County, Georgia",4326
1400000US13057090708,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.08, Cherokee County, Georgia",5757
1400000US13057090709,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.09, Cherokee County, Georgia",2452
1400000US13057090710,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 907.10, Cherokee County, Georgia",3769
1400000US13057090805,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 908.05, Cherokee County, Georgia",4311
1400000US13057090806,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 908.06, Cherokee County, Georgia",4701
1400000US13057090807,12060,"Atlanta-Sandy Springs-Alpharetta, GA",high,13057,"Census Tract 908.07, Cherokee County, Georgia",6650
