cb_2020_3,building_count,building_area_m2,building_density,coverage_ratio
1400000US17031805111,255.0,424809.75,66.050164,0.110034
1400000US17031805112,120.0,305715.78,40.058445,0.102054
1400000US17031805201,12.0,42231.51,6.551005,0.023055
1400000US17031805202,7.0,17075.69,4.464428,0.01089
1400000US17031805301,11.0,15030.73,10.388394,0.014195
1400000US17031805302,2.0,10945.58,1.290371,0.007062
1400000US17031805401,10.0,25699.44,3.828759,0.00984
1400000US17031805402,22.0,36625.96,11.136258,0.01854
1400000US17031805501,16.0,13824.64,7.90846,0.006833
1400000US17031805502,92.0,39627.58,49.751217,0.02143
1400000US17031805600,39.0,30597.45,20.625045,0.016181
1400000US17031805701,8.0,49340.65,2.903606,0.017908
1400000US17031805702,27.0,22301.03,16.108401,0.013305
1400000US17031805801,11.0,7205.56,5.876511,0.003849
1400000US17031805802,6.0,10904.79,3.435047,0.006243
1400000US17031805901,46.0,61694.93,12.399854,0.016631
1400000US17031805902,26.0,96035.64,8.596249,0.031752
1400000US17031806001,36.0,52007.22,19.610642,0.02833
1400000US17031806002,11.0,7136.92,4.749238,0.003081
1400000US17031806004,65.0,231453.54,24.13588,0.085944
1400000US17031806005,2.0,2416.52,3.421418,0.004134
1400000US17031806006,4.0,6878.33,6.113534,0.010513
1400000US17031806102,50.0,133591.92,15.170073,0.040532
1400000US17031806103,27.0,76705.51,9.960593,0.028297
1400000US17031806104,10.0,66332.15,2.148967,0.014255
1400000US17031806201,37.0,32393.64,58.934089,0.051597
1400000US17031806202,52.0,56586.99,43.176853,0.046986
1400000US17031806300,5.0,11273.08,2.485286,0.005603
1400000US17031806400,7.0,9021.67,6.120534,0.007888
1400000US17031806501,97.0,92170.23,116.173508,0.110389
1400000US17031806502,191.0,166556.53,76.403576,0.066626
1400000US17031806600,40.0,91038.1,14.167386,0.032244
1400000US17031806700,28.0,20661.97,15.810527,0.011667
1400000US17031806801,53.0,108892.71,23.666155,0.048624
1400000US17031806802,368.0,85085.69,381.50766,0.088209
1400000US17031806900,85.0,335150.14,31.018536,0.122304
1400000US17031807000,66.0,46441.55,58.120182,0.040897
1400000US17031807100,39.0,28426.99,25.523009,0.018604
1400000US17031807200,54.0,32957.83,21.694371,0.013241
1400000US17031807300,114.0,132953.41,55.953914,0.065257
1400000US17031807400,16.0,9498.03,11.455065,0.0068
1400000US17031807500,23.0,16070.54,23.258471,0.016251
1400000US17031807600,79.0,204557.69,17.897959,0.046344
1400000US17031807700,117.0,62689.7,68.941338,0.036939
1400000US17031807800,166.0,400676.99,65.151591,0.157257
1400000US17031807900,23.0,41578.14,11.421591,0.020647
1400000US17031808001,35.0,28773.82,15.889568,0.013063
1400000US17031808002,104.0,229177.09,37.750862,0.083189
1400000US17031808100,305.0,707089.05,62.29023,0.144409
1400000US17031808200,63.0,309613.36,23.950475,0.117705
1400000US17031808301,187.0,439007.0,48.86016,0.114706
1400000US17031808302,7.0,15068.34,5.034045,0.010836
1400000US17031808400,55.0,72557.86,17.439971,0.023007
1400000US17031808500,38.0,27943.04,15.666337,0.01152
1400000US17031808600,31.0,38028.46,8.130657,0.009974
1400000US17031808702,194.0,212297.76,206.262732,0.225717
1400000US17031808800,127.0,122014.15,65.729036,0.063149
1400000US17031808900,19.0,14344.49,13.250677,0.010004
1400000US17031809000,11.0,4064.1,7.580973,0.002801
1400000US17031809100,12.0,24347.36,9.591897,0.019461
1400000US17031809200,22.0,18576.8,18.436995,0.015568
1400000US17031809300,401.0,93467.15,394.025357,0.091841
1400000US17031809401,250.0,98752.08,373.382321,0.147489
1400000US17031809402,95.0,146321.42,279.290191,0.43017
1400000US17031809500,73.0,66699.27,103.331229,0.094413
1400000US17031809600,132.0,127525.84,101.527684,0.098086
1400000US17031809700,32.0,110567.36,24.1861,0.083569
1400000US17031809800,6.0,6833.44,10.037238,0.011431
1400000US17031809900,116.0,58913.41,151.524651,0.076955
1400000US17031810000,543.0,155621.54,489.137631,0.140185
1400000US17031810100,116.0,28073.94,160.269917,0.038788
1400000US17031810200,66.0,49146.37,74.675163,0.055606
1400000US17031810301,66.0,115341.35,38.218906,0.066791
1400000US17031810302,61.0,13366.56,78.022376,0.017097
1400000US17031810400,210.0,54457.32,90.546552,0.023481
1400000US17031810501,22.0,35591.18,9.680133,0.01566
1400000US17031810502,43.0,188177.69,23.970508,0.1049
1400000US17031810600,68.0,79741.7,44.306631,0.051957
1400000US17031810701,6.0,2095.13,9.527333,0.003327
1400000US17031810702,14.0,12049.36,20.402988,0.01756
1400000US17031810800,8.0,7307.3,8.082286,0.007382
1400000US17031810900,23.0,21184.85,21.582464,0.019879
1400000US17031811000,13.0,6473.89,8.273525,0.00412
1400000US17031811100,100.0,98668.51,27.405159,0.02704
1400000US17031811200,74.0,310523.43,21.591157,0.090602
1400000US17031811301,77.0,425521.8,26.146232,0.144491
1400000US17031811302,95.0,860126.66,23.767118,0.215187
1400000US17031811401,29.0,36117.97,19.908558,0.024795
1400000US17031811402,24.0,53435.47,14.831514,0.033022
1400000US17031811500,96.0,276110.75,33.979462,0.09773
1400000US17031811600,75.0,238564.0,25.584565,0.081381
1400000US17031811701,275.0,1267033.06,37.982434,0.175
1400000US17031811702,17.0,148019.99,6.244433,0.054371
1400000US17031811800,30.0,371639.98,8.118361,0.10057
1400000US17031811900,1993.0,430586.08,557.880446,0.12053
1400000US17031812000,2659.0,400002.43,932.964779,0.140349
1400000US17031812100,2039.0,219551.72,1958.938196,0.210931
1400000US17031812200,1286.0,172541.02,867.406818,0.116379
1400000US17031812301,411.0,190449.33,681.012671,0.315568
1400000US17031812302,1228.0,145268.91,1812.84849,0.214455
1400000US17031812400,869.0,159857.7,625.608781,0.115084
1400000US17031812500,77.0,57579.59,79.905276,0.059752
1400000US17031812600,146.0,51238.07,232.044006,0.081435
1400000US17031812700,23.0,17854.29,35.997515,0.027944
1400000US17031812801,85.0,49435.62,267.821977,0.155764
1400000US17031812802,6.0,7309.47,16.183674,0.019716
1400000US17031812900,10.0,15001.13,8.949755,0.013426
1400000US17031813000,39.0,15626.18,46.817322,0.018758
1400000US17031813100,2209.0,217458.4,2225.486403,0.219081
1400000US17031813200,2302.0,249168.53,2062.347026,0.223228
1400000US17031813301,0.0,0.0,0.0,0.0
1400000US17031813302,8.0,2911.05,12.360557,0.004498
1400000US17031813400,2.0,4041.75,1.801781,0.003641
1400000US17031813500,2.0,2232.77,2.426116,0.002708
1400000US17031813600,18.0,20695.77,25.651951,0.029494
1400000US17031813701,7.0,24568.9,10.486389,0.036806
1400000US17031813702,8.0,9658.05,21.34654,0.025771
1400000US17031813801,28.0,66641.76,33.268934,0.079182
1400000US17031813802,6.0,6682.49,10.266607,0.011434
1400000US17031813900,4.0,2613.83,5.822518,0.003805
1400000US17031814000,1.0,1195.28,1.602169,0.001915
1400000US17031814100,11.0,9840.12,8.460712,0.007569
1400000US17031814200,64.0,175111.04,26.127099,0.071487
1400000US17031814300,4.0,2650.1,4.409497,0.002921
1400000US17031814400,13.0,22065.85,7.80755,0.013252
1400000US17031814500,35.0,36331.49,30.229381,0.031379
1400000US17031814600,4.0,6502.06,4.8437,0.007874
1400000US17031814700,40.0,17877.36,46.305622,0.020696
1400000US17031814800,8.0,59600.6,5.59082,0.041652
1400000US17031814900,2.0,1350.69,3.230778,0.002182
1400000US17031815000,4.0,8009.97,7.440116,0.014899
1400000US17031815100,19.0,4831.73,28.504475,0.007249
1400000US17031815200,185.0,72796.02,127.700962,0.050249
1400000US17031815300,54.0,19975.24,69.164619,0.025585
1400000US17031815400,112.0,56227.06,79.249059,0.039785
1400000US17031815500,13.0,9811.74,8.51901,0.00643
1400000US17031815600,45.0,161100.9,13.795937,0.04939
1400000US17031815701,146.0,34341.5,77.551909,0.018241
1400000US17031815702,486.0,135173.63,145.889343,0.040577
1400000US17031815800,54.0,52395.89,27.432598,0.026618
1400000US17031815900,812.0,168370.71,1225.035378,0.254015
1400000US17031816000,1265.0,181385.87,1001.665219,0.143627
1400000US17031816100,2927.0,662651.05,478.282119,0.10828
1400000US17031816200,25.0,99292.62,13.017816,0.051703
1400000US17031816300,0.0,0.0,0.0,0.0
1400000US17031816401,3.0,1243.43,4.551358,0.001886
1400000US17031816402,6.0,17349.39,5.827166,0.01685
1400000US17031816500,99.0,489815.19,28.389669,0.140462
1400000US17031816600,10.0,9852.01,11.497411,0.011327
1400000US17031816700,19.0,34593.89,16.795788,0.030581
1400000US17031816800,99.0,339088.84,20.731044,0.071007
1400000US17031816900,24.0,33955.01,16.322511,0.023093
1400000US17031817000,19.0,87900.8,8.737118,0.040421
1400000US17031817101,7.0,7575.92,7.079023,0.007661
1400000US17031817102,7.0,60580.91,4.537993,0.039274
1400000US17031817200,1.0,193.63,0.916668,0.000177
1400000US17031817300,4.0,24262.62,5.454117,0.033083
1400000US17031817400,29.0,13720.93,26.498417,0.012537
1400000US17031817500,64.0,89224.97,33.896276,0.047256
1400000US17031817600,13.0,9432.06,12.565947,0.009117
1400000US17031817700,4.0,17705.83,2.751476,0.012179
1400000US17031817900,109.0,340683.05,32.944199,0.102968
1400000US17031818000,130.0,471491.24,36.940864,0.133979
1400000US17031818100,13.0,15726.03,9.750514,0.011795
1400000US17031818200,11.0,7256.84,5.497633,0.003627
1400000US17031818300,275.0,229140.84,86.662267,0.07221
1400000US17031818401,50.0,148230.08,7.312422,0.021678
1400000US17031818402,7.0,31887.25,5.494251,0.025028
1400000US17031818500,41.0,60153.23,7.297104,0.010706
1400000US17031818600,13.0,25248.25,5.246016,0.010189
1400000US17031818700,71.0,18550.0,46.379553,0.012117
1400000US17031818800,63.0,27201.92,34.585645,0.014933
1400000US17031818900,17.0,27700.78,11.463822,0.01868
1400000US17031819000,15.0,29359.35,2.389769,0.004677
1400000US17031819100,30.0,38115.01,11.65551,0.014808
1400000US17031819200,48.0,59429.13,19.384329,0.024
1400000US17031819300,4.0,4941.97,3.883073,0.004798
1400000US17031819400,6.0,11497.81,3.635214,0.006966
1400000US17031819500,254.0,188565.43,173.077696,0.12849
1400000US17031819600,50.0,16709.78,33.914078,0.011334
1400000US17031819700,32.0,47293.61,13.186252,0.019488
1400000US17031819801,88.0,41775.88,40.247357,0.019106
1400000US17031819802,11.0,53678.56,6.335026,0.030914
1400000US17031819900,11.0,10259.67,5.261366,0.004907
1400000US17031820000,8.0,8599.16,4.620634,0.004967
1400000US17031820101,45.0,86842.33,6.453033,0.012453
1400000US17031820103,24.0,38451.94,7.85628,0.012587
1400000US17031820104,16.0,26190.66,4.881534,0.007991
1400000US17031820202,159.0,989138.3,7.266424,0.045204
1400000US17031820203,12.0,10390.98,1.946605,0.001686
1400000US17031820204,46.0,90683.06,6.535044,0.012883
1400000US17031820300,98.0,52562.09,70.570106,0.03785
1400000US17031820400,20.0,56895.1,7.916823,0.022521
1400000US17031820501,76.0,143768.23,11.420308,0.021604
1400000US17031820502,210.0,146017.84,57.598726,0.04005
1400000US17031820603,5.0,4033.82,1.865717,0.001505
1400000US17031820604,17.0,11353.12,5.804512,0.003876
1400000US17031820605,0.0,0.0,0.0,0.0
1400000US17031820606,21.0,15042.44,6.028304,0.004318
1400000US17031820700,120.0,209474.16,24.077394,0.04203
1400000US17031820800,213.0,287207.74,37.817064,0.050992
1400000US17031820901,290.0,1857504.85,25.083413,0.160664
1400000US17031820902,33.0,292898.03,14.55303,0.129168
1400000US17031821001,6.0,7825.57,3.039832,0.003965
1400000US17031821002,12.0,12817.7,5.414486,0.005783
1400000US17031821101,3.0,4354.47,1.74406,0.002531
1400000US17031821102,20.0,42462.32,10.160087,0.021571
1400000US17031821200,35.0,28923.09,11.89242,0.009828
1400000US17031821300,6.0,7962.59,3.423511,0.004543
1400000US17031821401,24.0,16457.54,28.103176,0.019271
1400000US17031821402,59.0,49465.94,35.184432,0.029499
1400000US17031821500,41.0,112853.77,9.768883,0.026889
1400000US17031821600,23.0,86690.43,6.472967,0.024398
1400000US17031821700,5.0,8587.86,3.223695,0.005537
1400000US17031821800,18.0,41999.32,8.382175,0.019558
1400000US17031821900,28.0,64820.51,14.697893,0.034026
1400000US17031822000,4.0,9793.09,3.224927,0.007896
1400000US17031822101,7.0,28934.77,3.761037,0.015546
1400000US17031822102,29.0,142533.27,12.925108,0.063526
1400000US17031822200,2.0,19845.27,1.43241,0.014213
1400000US17031822301,8.0,14445.63,5.518189,0.009964
1400000US17031822302,7.0,6161.86,4.38619,0.003861
1400000US17031822400,21.0,16528.81,8.793211,0.006921
1400000US17031822500,7.0,9350.99,3.847773,0.00514
1400000US17031822601,9.0,13039.74,5.021943,0.007276
1400000US17031822602,16.0,43258.16,6.457743,0.017459
1400000US17031822701,2.0,4904.24,1.855181,0.004549
1400000US17031822702,4.0,2291.94,3.079756,0.001765
1400000US17031822801,12.0,35485.23,10.427003,0.030834
1400000US17031822802,2.0,3102.93,1.532564,0.002378
1400000US17031822900,1.0,491.23,1.228124,0.000603
1400000US17031823001,46.0,171316.04,12.622438,0.047009
1400000US17031823002,38.0,21403.81,18.925575,0.01066
1400000US17031823101,2.0,633.82,1.22409,0.000388
1400000US17031823102,10.0,9006.72,2.742478,0.00247
1400000US17031823200,133.0,602543.66,17.727599,0.080313
1400000US17031823302,555.0,196356.94,100.369686,0.03551
1400000US17031823303,2230.0,300301.14,1110.049181,0.149484
1400000US17031823304,120.0,76807.76,33.771737,0.021616
1400000US17031823400,42.0,23140.13,8.138995,0.004484
1400000US17031823500,32.0,12992.2,28.75443,0.011674
1400000US17031823602,9.0,53164.64,1.856727,0.010968
1400000US17031823603,4.0,33989.15,1.847649,0.0157
1400000US17031823604,15.0,28626.35,4.209003,0.008033
1400000US17031823605,1.0,1570.03,0.304171,0.000478
1400000US17031823702,10.0,34762.74,2.565229,0.008917
1400000US17031823703,38.0,119588.83,7.310425,0.023006
1400000US17031823704,0.0,0.0,0.0,0.0
1400000US17031823705,2.0,1192.79,1.022843,0.00061
1400000US17031823801,244.0,121967.05,5.405368,0.002702
1400000US17031823803,28.0,67177.47,5.221987,0.012529
1400000US17031823805,1.0,28640.32,0.690462,0.019775
1400000US17031823806,16.0,10367.86,5.494843,0.003561
1400000US17031823901,43.0,89634.88,4.193712,0.008742
1400000US17031823903,17.0,23764.69,3.053131,0.004268
1400000US17031823904,2.0,1481.79,0.539379,0.0004
1400000US17031824003,35.0,38341.45,9.19654,0.010075
1400000US17031824004,275.0,107037.9,12.110032,0.004714
1400000US17031824005,76.0,99085.87,6.918032,0.009019
1400000US17031824006,29.0,20034.89,1.902051,0.001314
1400000US17031824105,889.0,254632.8,201.644594,0.057756
1400000US17031824106,419.0,191680.56,48.983734,0.022409
1400000US17031824107,1005.0,333858.83,263.5384,0.087547
1400000US17031824113,162.0,58963.56,21.163573,0.007703
1400000US17031824114,391.0,130603.01,63.650004,0.021261
1400000US17031824115,260.0,171347.28,96.900886,0.06386
1400000US17031824116,469.0,247318.03,58.528048,0.030864
1400000US17031824119,6.0,11923.82,0.782398,0.001555
1400000US17031824121,50.0,17175.51,28.746305,0.009875
1400000US17031824122,2.0,959.0,0.502886,0.000241
1400000US17031824123,8.0,17859.31,2.042208,0.004559
1400000US17031824124,371.0,132806.96,187.573437,0.067146
1400000US17031824125,1182.0,204452.84,624.61325,0.108041
1400000US17031824126,3.0,7825.71,0.917031,0.002392
1400000US17031824127,331.0,117509.03,107.797856,0.03827
1400000US17031824128,209.0,75135.24,25.000787,0.008988
1400000US17031824129,15.0,40426.53,2.105558,0.005675
1400000US17031824300,2.0,9318.9,0.497341,0.002317
1400000US17031824400,5.0,2060.34,1.597472,0.000658
1400000US17031824503,93.0,29748.64,7.572658,0.002422
1400000US17031824505,1.0,2047.71,0.369877,0.000757
1400000US17031824507,81.0,26297.69,15.749596,0.005113
1400000US17031824508,331.0,154282.82,91.484633,0.042642
1400000US17031824509,5.0,13765.43,1.713092,0.004716
1400000US17031824601,10.0,4509.84,2.932897,0.001323
1400000US17031824602,1.0,19164.79,0.277259,0.005314
1400000US17031824701,0.0,0.0,0.0,0.0
1400000US17031824702,3.0,15202.36,1.362007,0.006902
1400000US17031824800,2.0,279.73,0.432337,6e-05
1400000US17031824900,2.0,4435.12,0.360206,0.000799
1400000US17031825000,11.0,3219.7,1.880952,0.000551
1400000US17031825200,30.0,42925.2,12.670305,0.018129
1400000US17031825302,0.0,0.0,0.0,0.0
1400000US17031825303,1.0,5563.38,0.520597,0.002896
1400000US17031825304,149.0,17787.43,63.782062,0.007614
1400000US17031825400,13.0,37190.16,1.746134,0.004995
1400000US17031825501,20.0,63520.26,3.318408,0.010539
1400000US17031825503,7.0,17574.8,1.376744,0.003457
1400000US17031825504,0.0,0.0,0.0,0.0
1400000US17031825505,3.0,6353.67,0.580508,0.001229
1400000US17031825600,5.0,38396.74,0.800023,0.006144
1400000US17031825700,7.0,6233.27,1.457083,0.001297
1400000US17031825801,11.0,11982.25,4.498924,0.004901
1400000US17031825802,1.0,1118.08,0.667972,0.000747
1400000US17031825803,9.0,30364.4,5.155599,0.017394
1400000US17031825900,2.0,11213.09,1.240183,0.006953
1400000US17031826000,13.0,10270.41,6.645765,0.00525
1400000US17031826100,6.0,24033.68,1.699323,0.006807
1400000US17031826201,68.0,222379.65,11.264735,0.036839
1400000US17031826202,7.0,11553.11,3.228562,0.005329
1400000US17031826301,9.0,22795.52,3.65232,0.009251
1400000US17031826303,1.0,3897.76,0.642027,0.002502
1400000US17031826304,1.0,3335.44,0.784126,0.002615
1400000US17031826401,4.0,62864.94,1.333116,0.020952
1400000US17031826402,1.0,1632.88,0.494119,0.000807
1400000US17031826500,9.0,12883.76,2.545926,0.003645
1400000US17031826600,2.0,2210.86,1.322362,0.001462
1400000US17031826700,0.0,0.0,0.0,0.0
1400000US17031826800,24.0,36738.25,3.021412,0.004625
1400000US17031826901,5.0,2148.6,3.814171,0.001639
1400000US17031826902,17.0,11535.26,24.125178,0.01637
1400000US17031827000,2.0,496.27,1.37234,0.000341
1400000US17031827100,3.0,17600.01,1.861384,0.01092
1400000US17031827200,16.0,68538.51,4.074737,0.017455
1400000US17031827300,4.0,5596.49,2.451016,0.003429
1400000US17031827400,42.0,39009.24,14.745037,0.013695
1400000US17031827500,5.0,103380.04,0.727909,0.01505
1400000US17031827600,1.0,16948.48,0.44127,0.007479
1400000US17031827700,0.0,0.0,0.0,0.0
1400000US17031827801,12.0,6661.44,4.222872,0.002344
1400000US17031827802,8.0,17444.13,4.357797,0.009502
1400000US17031827804,1.0,4378.08,0.665147,0.002912
1400000US17031827805,8.0,36033.87,2.800472,0.012614
1400000US17031827901,41.0,44825.11,10.063049,0.011002
1400000US17031827902,9.0,31339.75,2.314433,0.008059
1400000US17031828000,8.0,23094.5,3.156075,0.009111
1400000US17031828100,8.0,26536.87,3.396787,0.011268
1400000US17031828201,6.0,8267.81,1.659214,0.002286
1400000US17031828202,6.0,3129.03,2.492156,0.0013
1400000US17031828300,10.0,49115.43,0.85587,0.004204
