cb_2020_3,cbsa_code,cbsa_title,group,elev_mean,slope_mean,ndvi_mean,tcc_mean,dist_water_m,poi_edu,poi_comm,poi_med,poi_trans,poi_pub,poi_food,poi_finance,poi_total_all,poi_diversity,minor_ratio,elderly_ratio,sex_ratio
1400000US36083051800,10580,"Albany-Schenectady-Troy, NY",medium,177.34702371082625,5.378926210337883,0.7033032868553839,45.9183791590075,839.7747896102854,0.012526,0.0,0.0,0.0,0.031316,0.0,0.0,0.087685,0.59827,0.223431,0.184379,108.7086
1400000US36083051901,10580,"Albany-Schenectady-Troy, NY",medium,92.60150744793317,5.270708310407326,0.624049163316899,41.556048595166615,729.1516281052681,0.009594,0.057565,0.009594,0.0,0.028782,0.057565,0.019188,0.27823,1.566373,0.173433,0.179391,97.3868
1400000US36083051902,10580,"Albany-Schenectady-Troy, NY",medium,121.0959580881434,7.5782500310171095,0.7463811044876001,57.147275742189485,840.0193710157184,0.0,0.040659,0.0,0.0,0.121977,0.0,0.0,0.325273,0.562335,0.150868,0.211282,114.0
1400000US36083052002,10580,"Albany-Schenectady-Troy, NY",medium,202.85764481546465,6.595309355177179,0.7363143044081684,45.6397169278305,856.5895997195797,0.078399,0.0196,0.0,0.0,0.0,0.0,0.0,0.137199,0.500402,0.25357,0.153619,73.7382
1400000US36083052003,10580,"Albany-Schenectady-Troy, NY",medium,188.01474772809638,7.776765931688984,0.719617805693871,55.3430269245279,821.0237829415844,0.0,0.0314,0.0,0.0,0.0628,0.125601,0.0,0.314001,0.9557,0.167385,0.216715,104.1056
1400000US36083052004,10580,"Albany-Schenectady-Troy, NY",medium,142.7550563930878,5.812131125419192,0.7237853092049761,41.21872308643411,988.547515889142,0.062486,0.0,0.0,0.0,0.09373,0.031243,0.0,0.531135,1.011404,0.186813,0.139887,103.5056
1400000US36083052101,10580,"Albany-Schenectady-Troy, NY",medium,425.0385325548794,6.359700127156733,0.8337336683983078,76.67135045712061,752.086336283099,0.034535,0.0,0.0,0.0,0.008634,0.0,0.0,0.155406,0.500402,0.206412,0.186649,114.0038
1400000US36083052102,10580,"Albany-Schenectady-Troy, NY",medium,354.63277449087695,11.99580483842768,0.8453967944582861,75.47715331592474,2874.280984365921,0.027835,0.0,0.0,0.0,0.0,0.0,0.0,0.129898,-0.0,0.169553,0.18759,104.4248
1400000US36083052103,10580,"Albany-Schenectady-Troy, NY",medium,478.7534326446824,10.68643190827405,0.8678171733522635,75.63176001156592,1948.2770750344607,0.006479,0.025915,0.0,0.0,0.019436,0.006479,0.006479,0.129573,1.418484,0.182482,0.188658,123.183
1400000US36083052201,10580,"Albany-Schenectady-Troy, NY",medium,309.91858286794564,6.033936083173884,0.8302793543283167,65.39206366638113,879.3409165913621,0.011933,0.011933,0.0,0.0,0.011933,0.0,0.0,0.143197,1.098612,0.23959,0.171009,106.1037
1400000US36083052203,10580,"Albany-Schenectady-Troy, NY",medium,334.63232594915684,5.834929385710784,0.7915669882644866,67.19333311833792,801.8046404713423,0.0,0.141987,0.0,0.0,0.063105,0.126211,0.015776,0.504842,1.183964,0.198693,0.23354,90.338
1400000US36083052204,10580,"Albany-Schenectady-Troy, NY",medium,200.1663606853068,5.0628571457045055,0.7405997764436928,53.05150190115246,900.7743357966407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109527,0.0,0.287208,0.154063,105.6245
1400000US36083052301,10580,"Albany-Schenectady-Troy, NY",medium,107.66010067586758,5.83062695488086,0.6914123794467921,49.222485666516654,1176.2128085279494,0.0,0.527306,0.0,0.0,0.0,0.365058,0.040562,1.176299,0.825957,0.19738,0.136598,109.3525
1400000US36083052303,10580,"Albany-Schenectady-Troy, NY",medium,163.64979844001144,5.780763317171846,0.7517932935060861,49.763643175068744,389.5713933455939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41389,0.0,0.166384,0.158744,114.1818
1400000US36083052305,10580,"Albany-Schenectady-Troy, NY",medium,129.3688376825592,5.18710598424261,0.7240644240602269,46.43114584384594,847.4024066695135,0.154235,0.771176,0.0,0.0,0.30847,0.61694,0.154235,2.159292,1.412745,0.174723,0.168384,101.1155
1400000US36083052306,10580,"Albany-Schenectady-Troy, NY",medium,132.91986966690553,5.03937051540228,0.7241521039159138,44.17208323317817,1489.7070567008043,0.16607,0.083035,0.0,0.0,0.083035,0.16607,0.0,0.83035,1.329661,0.196696,0.323955,66.3375
1400000US36083052402,10580,"Albany-Schenectady-Troy, NY",medium,135.83369780561083,5.608398326737286,0.7320639376760186,57.5566422014474,806.2408211946366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034326,0.0,0.199267,0.255501,102.8099
1400000US36083052405,10580,"Albany-Schenectady-Troy, NY",medium,63.84885468379684,3.653950594272024,0.5824108764903932,38.16023424376856,681.0617686164081,0.895341,0.0,0.0,0.0,0.0,0.447671,0.0,2.238353,0.636514,0.144275,0.190458,80.4408
1400000US36083052406,10580,"Albany-Schenectady-Troy, NY",medium,76.01302278845455,5.1917072508329625,0.6427402705761727,48.59542142400963,1269.6086225802853,0.0,0.413905,0.0,0.0,0.082781,0.331124,0.0,0.993371,0.943348,0.178722,0.195874,87.2034
1400000US36083052407,10580,"Albany-Schenectady-Troy, NY",medium,97.35421647941287,3.55692556052006,0.6326053554897334,43.399455279060696,1306.1453769761795,0.173174,0.865871,0.173174,0.0,0.0,0.692697,0.346348,3.29031,1.412745,0.222434,0.146455,97.286
1400000US36083052408,10580,"Albany-Schenectady-Troy, NY",medium,40.419402551159365,4.008920948392179,0.5383164156090684,45.83194018610875,922.1227098411026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076979,0.0,0.209907,0.201786,76.4327
1400000US36083052501,10580,"Albany-Schenectady-Troy, NY",medium,61.46375011050896,3.907339928952642,0.6161275260631237,44.382686529555905,977.0920081920781,0.0,0.036065,0.0,0.0,0.0,0.036065,0.0,0.144262,0.693147,0.199297,0.20553,91.9325
1400000US36083052502,10580,"Albany-Schenectady-Troy, NY",medium,141.09786926138972,4.697364408601226,0.7049566136046105,56.42061555128782,766.6584295211821,0.0,0.06665,0.02666,0.0,0.01333,0.01333,0.01333,0.253269,1.359237,0.201048,0.22632,92.4352
1400000US36083052503,10580,"Albany-Schenectady-Troy, NY",medium,24.07269130345807,5.1311644563811,0.5417289817042609,48.09574461870967,501.2617899599341,0.0,0.0,0.0,0.0,0.979048,0.0,0.0,2.937145,-0.0,0.211733,0.168577,75.9193
1400000US36083052601,10580,"Albany-Schenectady-Troy, NY",medium,225.97827981755017,6.493669501289482,0.7815236432560305,67.525758672651,814.7122658792908,0.0,0.008815,0.0,0.0,0.008815,0.008815,0.0,0.061703,1.098612,0.201348,0.221024,115.1972
1400000US36083052602,10580,"Albany-Schenectady-Troy, NY",medium,128.01818703187143,3.8027764825420554,0.7044214897759472,54.8893083384213,1280.1129002134605,0.0,0.552563,0.0,0.0,0.552563,0.552563,0.0,3.315377,1.098612,0.186667,0.12,122.7723
1400000US36083052603,10580,"Albany-Schenectady-Troy, NY",medium,376.37795263072053,7.8826044920203815,0.8152731298577621,70.4627716380668,1197.7360301428846,0.0,0.013339,0.0,0.0,0.0,0.00667,0.0,0.060028,0.636514,0.139632,0.180271,121.1214
1400000US36091060102,10580,"Albany-Schenectady-Troy, NY",medium,90.2987400511975,2.702292240986739,0.5371684148286807,47.81946567995165,495.25627770503377,0.146661,0.048887,0.0,0.0,0.0,0.097774,0.0,0.586643,1.011404,0.200133,0.206137,93.6067
1400000US36091060103,10580,"Albany-Schenectady-Troy, NY",medium,161.35047174600254,7.2383703887559845,0.6503949504302206,64.98604686166966,811.7589743288212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209641,0.0,0.209635,0.14388,96.6709
1400000US36091060104,10580,"Albany-Schenectady-Troy, NY",medium,75.40508781411718,2.59917203051168,0.6035466919433872,42.9868515446428,1855.0439722846631,0.0,0.04303,0.0,0.0,0.0,0.021515,0.0,0.172121,0.636514,0.165129,0.154982,87.5433
1400000US36091060200,10580,"Albany-Schenectady-Troy, NY",medium,97.40076963430356,2.5776247330873434,0.4540994692796407,32.080257141744134,382.2552669586953,0.284229,0.852686,0.0,0.0,0.568457,1.421144,0.284229,6.537261,1.42413,0.195183,0.182724,92.2299
1400000US36091060301,10580,"Albany-Schenectady-Troy, NY",medium,223.2345975812397,4.757701639961068,0.6837680501298592,62.02749134647478,606.1949205069118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244582,0.0,0.219161,0.209455,95.7108
1400000US36091060400,10580,"Albany-Schenectady-Troy, NY",medium,179.310996655156,4.072373348832802,0.48470247637937347,29.327658160016895,429.256795655842,0.36198,0.72396,0.0,0.0,0.72396,0.0,0.0,4.343758,1.05492,0.253521,0.175485,115.1515
1400000US36091060501,10580,"Albany-Schenectady-Troy, NY",medium,334.49464142217386,10.01641634994995,0.6983616870149257,73.58977296780391,865.2545520862708,0.0,0.009724,0.0,0.009724,0.0,0.0,0.0,0.048622,0.693147,0.162618,0.219137,115.4915
1400000US36091060504,10580,"Albany-Schenectady-Troy, NY",medium,388.37306518749654,5.93716646838413,0.747761613841218,66.44126098068742,853.5597929401531,0.010327,0.0,0.0,0.0,0.0,0.0,0.0,0.030982,-0.0,0.121486,0.277108,100.0
1400000US36091060505,10580,"Albany-Schenectady-Troy, NY",medium,454.66014004882186,9.240641579523489,0.7664018621025235,72.2980451767637,1141.9883840549287,0.004443,0.0,0.0,0.0,0.0,0.0,0.0,0.017773,-0.0,0.082863,0.353107,105.0193
1400000US36091060506,10580,"Albany-Schenectady-Troy, NY",medium,393.6023441071704,5.288250479815145,0.7563738795998205,71.7485843523987,1216.025341318523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058589,0.0,0.203715,0.132415,112.8827
1400000US36091060507,10580,"Albany-Schenectady-Troy, NY",medium,395.63267869495695,4.972057602393076,0.760401202813584,71.05357975643278,828.3199622896951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108179,0.158311,119.0751
1400000US36091060601,10580,"Albany-Schenectady-Troy, NY",medium,200.55981406702367,3.783942640217878,0.7002489770517967,67.36776597423169,796.6874639298126,0.015631,0.031261,0.0,0.0,0.031261,0.015631,0.015631,0.281353,1.549826,0.171006,0.27727,87.8387
1400000US36091060602,10580,"Albany-Schenectady-Troy, NY",medium,289.52512940231264,5.355996284764421,0.7402687869189155,68.09561737643142,1344.4549461600573,0.0,0.009372,0.0,0.0,0.0,0.0,0.009372,0.112464,0.693147,0.227226,0.149786,105.3138
1400000US36091060703,10580,"Albany-Schenectady-Troy, NY",medium,142.1891705658178,4.990113952673076,0.685071680841323,61.55418863658774,1726.232539138081,0.0,0.171078,0.0,0.0,0.102647,0.034216,0.0,0.513233,0.936888,0.218818,0.14317,94.1141
1400000US36091060704,10580,"Albany-Schenectady-Troy, NY",medium,95.43540207373803,2.6027055135580377,0.6818168192944664,60.93247006801279,1968.335164732,0.0,0.246001,0.044727,0.0,0.0,0.290728,0.111819,1.028731,1.203191,0.182378,0.153846,92.3178
1400000US36091060705,10580,"Albany-Schenectady-Troy, NY",medium,120.81863546701447,5.046227883242882,0.6966170291948905,60.446652314350445,1100.9077448755459,0.0,0.0,0.112098,0.0,0.0,0.112098,0.0,0.336295,0.693147,0.232049,0.183269,83.0204
1400000US36091060706,10580,"Albany-Schenectady-Troy, NY",medium,98.08614685353396,2.065342335454655,0.6658567450286085,52.78915976835947,722.6375839024946,0.100443,0.100443,0.0,0.0,0.0,0.0,0.0,0.401773,0.693147,0.215425,0.167171,106.2032
1400000US36091060800,10580,"Albany-Schenectady-Troy, NY",medium,72.81987353778638,3.176153261632651,0.6468505737408582,39.00337940014974,1799.9908507218652,0.0,0.035862,0.0,0.0,0.011954,0.0,0.0,0.14345,0.562335,0.221808,0.128849,104.6969
1400000US36091060901,10580,"Albany-Schenectady-Troy, NY",medium,85.6469021562717,4.2121078295791134,0.5773894467437788,38.94697407021991,874.2187326660147,0.0,0.04884,0.0,0.0,0.009768,0.009768,0.0,0.205127,0.796312,0.22083,0.158183,97.1693
1400000US36091060902,10580,"Albany-Schenectady-Troy, NY",medium,53.137349319673326,3.9682956484359,0.5507509252769368,37.86686546175913,232.32612254507785,1.119633,2.612476,0.373211,0.0,2.239266,1.866055,0.0,14.928437,1.467635,0.235925,0.13941,99.8928
1400000US36091061001,10580,"Albany-Schenectady-Troy, NY",medium,91.43347450945977,2.0122652898528526,0.4447714998694721,22.327259638060717,1307.848432982073,0.880475,5.282853,0.0,3.521902,1.760951,29.05569,0.0,106.53753,0.935885,0.111111,0.190625,79.2159
1400000US36091061002,10580,"Albany-Schenectady-Troy, NY",medium,95.8945322322373,1.6426239061093042,0.2915790988937977,10.97592533730833,1979.588087861359,1.576762,11.037336,0.0,0.0,0.0,17.344385,3.153525,45.726107,1.073831,0.141902,0.179169,88.5586
1400000US36091061101,10580,"Albany-Schenectady-Troy, NY",medium,92.75619417949578,1.7685331628953371,0.5609195442400658,36.41365990401271,801.3307880422453,0.0,0.0,0.0,0.0,0.0,2.096494,0.0,3.960045,-0.0,0.085561,0.17959,91.9589
1400000US36091061102,10580,"Albany-Schenectady-Troy, NY",medium,89.04573387033183,2.180826509296695,0.5456194532465036,39.64015021363805,768.8870227251386,0.967305,0.773844,0.0,0.0,0.193461,0.0,0.0,3.482297,0.943348,0.194923,0.246902,101.3999
1400000US36091061201,10580,"Albany-Schenectady-Troy, NY",medium,108.83182812314918,2.447895057070431,0.5408261750357632,38.528371869997805,1491.3279980054774,0.667395,1.334791,0.0,0.0,0.0,0.0,0.0,4.671768,0.636514,0.134007,0.345343,75.8887
1400000US36091061202,10580,"Albany-Schenectady-Troy, NY",medium,96.73359604604275,1.3144273210119413,0.5132071773886084,29.813742108079193,1769.4585092017392,0.0,2.4062,0.300775,0.0,0.0,1.503875,0.902325,7.218601,1.187416,0.109883,0.200505,78.1215
1400000US36091061301,10580,"Albany-Schenectady-Troy, NY",medium,74.76902245493034,2.2706293072019585,0.6200402932349018,56.57631736277707,768.2997031656033,0.027891,0.055782,0.0,0.0,0.0,0.111563,0.0,0.613599,0.9557,0.20154,0.215287,115.0798
1400000US36091061303,10580,"Albany-Schenectady-Troy, NY",medium,130.02585121091064,6.366471867681572,0.47936573289195755,57.0057503782334,1283.6194955613369,0.0,0.0,0.0,0.0,1.759619,0.0,0.0,4.399046,-0.0,0.0,0.003614,68.1424
1400000US36091061304,10580,"Albany-Schenectady-Troy, NY",medium,105.47667429373166,2.1397930662974396,0.6767129697982254,56.03929892103354,1119.5233161161611,0.0,0.174583,0.0,0.0,0.0,0.0,0.0,0.174583,-0.0,0.198245,0.125772,112.0606
1400000US36091061305,10580,"Albany-Schenectady-Troy, NY",medium,100.802582638428,3.1722299197131063,0.6370806589633395,47.00416059445002,994.8155286109354,0.0,0.07187,0.0,0.50309,0.0,0.14374,0.0,0.50309,0.801819,0.148137,0.28085,92.9253
1400000US36091061401,10580,"Albany-Schenectady-Troy, NY",medium,153.34264968074567,3.629597533365827,0.689256372389633,60.629874159182535,1233.3014766479582,0.0,0.016399,0.0,0.0,0.032798,0.032798,0.0,0.18039,1.05492,0.242875,0.126394,113.1162
1400000US36091061403,10580,"Albany-Schenectady-Troy, NY",medium,117.83053975141658,2.669777569901765,0.6430390599361376,51.975534069221396,1505.1696932577966,0.065671,0.065671,0.0,0.0,0.0,0.0,0.065671,0.656711,1.098612,0.145797,0.189839,122.0518
1400000US36091061404,10580,"Albany-Schenectady-Troy, NY",medium,125.27108654511044,2.16047458608888,0.6726294684474164,49.68360833661808,1000.8936134989439,0.0,0.234129,0.0,0.0,0.078043,0.234129,0.078043,0.702386,1.255482,0.236156,0.138762,97.3008
1400000US36091061500,10580,"Albany-Schenectady-Troy, NY",medium,252.42093709553075,3.553847236097788,0.7054202161538831,55.79185807573333,757.003663609725,0.017622,0.026433,0.008811,0.0,0.035244,0.017622,0.008811,0.27314,1.671595,0.215675,0.227516,107.9132
1400000US36091061600,10580,"Albany-Schenectady-Troy, NY",medium,182.35002427715708,2.5212100008562275,0.7326459192726456,44.48395379912089,819.1268774292428,0.0,0.023562,0.0,0.0,0.011781,0.0,0.0,0.14137,0.636514,0.220574,0.282297,98.3863
1400000US36091061701,10580,"Albany-Schenectady-Troy, NY",medium,112.56886966493889,2.1978946180328935,0.6890859531144279,42.99515134035807,1197.8688720366345,0.019637,0.039273,0.0,0.0,0.0,0.019637,0.019637,0.373096,1.332179,0.237188,0.154432,87.7153
1400000US36091061702,10580,"Albany-Schenectady-Troy, NY",medium,120.4396871273753,2.235700306290666,0.7166795649333999,45.56356319993175,1378.9766179569642,0.081089,0.040545,0.0,0.0,0.0,0.0,0.0,0.202723,0.636514,0.233578,0.169552,80.5996
1400000US36091061800,10580,"Albany-Schenectady-Troy, NY",medium,98.73225691068522,3.5267437818973275,0.5742825898509754,39.870391490642405,834.2578688636075,0.451525,0.225763,0.0,0.0,0.451525,0.677288,0.0,6.09559,1.320888,0.2232,0.144869,83.7917
1400000US36091061904,10580,"Albany-Schenectady-Troy, NY",medium,87.77005565691584,2.570926667252472,0.6527251095276563,49.9693349822889,1066.5946876347434,0.035592,0.177962,0.0,0.0,0.0,0.106777,0.035592,0.60507,1.168282,0.148712,0.262839,114.9015
1400000US36091061905,10580,"Albany-Schenectady-Troy, NY",medium,75.81077418324855,1.8838657570641753,0.5112663887801265,41.69904125270025,620.4812975849976,0.0,0.138205,0.0,0.0,0.046068,0.230341,0.046068,0.78316,1.168282,0.184097,0.248762,97.0732
1400000US36091061906,10580,"Albany-Schenectady-Troy, NY",medium,66.33069650302593,2.5865948357952555,0.49797675324280216,40.797480713632154,404.3171387590598,0.0,0.0,0.0,0.0,0.426095,0.284063,0.0,1.562348,0.673012,0.24216,0.09473,119.051
1400000US36091061907,10580,"Albany-Schenectady-Troy, NY",medium,88.94664236556352,4.014121623892474,0.6797751239830886,59.02917256632524,1381.4335660710863,0.0,0.064621,0.0,0.0,0.129242,0.193864,0.129242,0.969318,1.320888,0.136997,0.153406,90.8875
1400000US36091062001,10580,"Albany-Schenectady-Troy, NY",medium,87.69940674501093,3.985254967665694,0.6440803172634392,57.0650763126764,930.69857935741,0.022398,0.044797,0.0,0.0,0.044797,0.022398,0.0,0.201586,1.329661,0.176443,0.152081,114.0759
1400000US36091062002,10580,"Albany-Schenectady-Troy, NY",medium,91.18268480015287,3.9130045783239455,0.572872597334257,43.06122189967942,782.7612965031783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136103,0.0,0.183938,0.332346,81.9529
1400000US36091062100,10580,"Albany-Schenectady-Troy, NY",medium,28.657511403597276,1.5450660858812986,0.497048934325987,36.87376891165183,282.6282414336358,0.613823,0.613823,0.0,0.0,0.613823,0.0,0.0,3.682939,1.098612,0.210822,0.110771,99.4908
1400000US36091062200,10580,"Albany-Schenectady-Troy, NY",medium,25.726529670249057,2.871648303559904,0.37929459652191755,21.359306713698437,384.09952700825767,0.0,7.696727,1.399405,0.0,4.198214,6.297322,2.099107,26.588692,1.447389,0.194369,0.17232,111.7816
1400000US36091062300,10580,"Albany-Schenectady-Troy, NY",medium,34.19846155188109,2.360085420252891,0.42619937621768494,20.73904979175552,777.8755900707074,0.0,2.690675,0.0,0.0,1.345337,1.345337,0.0,8.072024,1.039721,0.205261,0.197745,77.2689
1400000US36091062404,10580,"Albany-Schenectady-Troy, NY",medium,58.81471394415309,5.294896377880404,0.5357534951307437,43.11619306322214,1143.1523904833136,0.0,0.036063,0.0,0.0,0.036063,0.0,0.0,0.396696,0.693147,0.155148,0.304176,78.3055
1400000US36091062406,10580,"Albany-Schenectady-Troy, NY",medium,107.45400538520855,3.54236320348852,0.6252461461327993,46.86413026028901,1577.6987828672998,0.0,0.551516,0.137879,0.0,0.0,0.551516,0.0,1.378789,0.964963,0.266275,0.118943,101.8775
1400000US36091062407,10580,"Albany-Schenectady-Troy, NY",medium,77.96789678936739,3.969458429242638,0.5759615746335852,52.72151665548622,859.5595044531824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491112,0.0,0.164103,0.153358,98.883
1400000US36091062408,10580,"Albany-Schenectady-Troy, NY",medium,81.34450833803157,3.1370276680067835,0.6249216452370593,45.00873245556858,962.1643278879503,0.0,0.259584,0.259584,0.0,0.0,0.778752,0.0,2.076673,0.950271,0.138367,0.201228,106.1057
1400000US36091062409,10580,"Albany-Schenectady-Troy, NY",medium,91.2471689776626,1.966936456419402,0.6235467208044132,42.83532982281762,977.2493079580016,0.0,1.589226,0.0,0.0,0.0,1.748149,0.635691,5.880137,1.020961,0.173882,0.199077,77.0101
1400000US36091062410,10580,"Albany-Schenectady-Troy, NY",medium,90.39038671241009,2.75020650386081,0.5846583919704474,45.02834029655552,941.9197147979428,0.0,1.519778,0.0,0.0,0.0,0.911867,0.0,4.559334,0.661563,0.135105,0.053147,117.5898
