cb_2020_3,minor_ratio,elderly_ratio,sex_ratio
1400000US17043840101,0.264504,0.118321,124.9504
1400000US17043840102,0.187399,0.148165,108.7187
1400000US17043840103,0.178742,0.209566,88.9224
1400000US17043840104,0.28536,0.100297,89.3617
1400000US17043840201,0.125563,0.186919,89.8064
1400000US17043840202,0.193554,0.255711,96.4857
1400000US17043840303,0.171987,0.177739,99.3693
1400000US17043840304,0.126363,0.294227,105.9726
1400000US17043840600,0.275635,0.187439,109.8007
1400000US17043840703,0.253478,0.098797,115.827
1400000US17043840704,0.279642,0.100991,81.4965
1400000US17043840705,0.258901,0.144503,93.6138
1400000US17043840706,0.23624,0.2035,108.9033
1400000US17043840801,0.194115,0.292319,98.1075
1400000US17043840802,0.224294,0.121976,93.75
1400000US17043840901,0.230416,0.132942,89.6902
1400000US17043840904,0.215037,0.088328,110.7479
1400000US17043840906,0.209499,0.135493,93.7233
1400000US17043840907,0.1983,0.208106,77.2499
1400000US17043840908,0.296236,0.096846,117.0936
1400000US17043840910,0.229272,0.151227,110.8831
1400000US17043840911,0.242576,0.124458,103.739
1400000US17043841002,0.138309,0.24832,94.9655
1400000US17043841003,0.155721,0.230312,99.4665
1400000US17043841004,0.187454,0.125213,91.3023
1400000US17043841102,0.210847,0.106901,94.4895
1400000US17043841103,0.211443,0.14057,88.5879
1400000US17043841104,0.235611,0.1584,92.0036
1400000US17043841108,0.298286,0.081235,83.7155
1400000US17043841109,0.259508,0.109926,122.1535
1400000US17043841110,0.203425,0.301742,86.8174
1400000US17043841111,0.148204,0.323272,79.6638
1400000US17043841112,0.202795,0.150314,87.3864
1400000US17043841113,0.272178,0.155118,97.8193
1400000US17043841114,0.179074,0.136066,97.9094
1400000US17043841204,0.212669,0.168412,98.1922
1400000US17043841205,0.186753,0.170883,95.7677
1400000US17043841206,0.214147,0.241026,89.9563
1400000US17043841207,0.245079,0.139683,95.7738
1400000US17043841208,0.191477,0.0837,90.9157
1400000US17043841209,0.155011,0.209526,112.2735
1400000US17043841210,0.241999,0.059866,103.1338
1400000US17043841307,0.229804,0.116139,89.8322
1400000US17043841308,0.300667,0.099458,114.6822
1400000US17043841310,0.263382,0.074834,85.5237
1400000US17043841312,0.231281,0.087598,83.5987
1400000US17043841313,0.188921,0.247249,108.8889
1400000US17043841314,0.244395,0.112979,103.4203
1400000US17043841315,0.200394,0.112024,110.6574
1400000US17043841316,0.188169,0.152676,111.6875
1400000US17043841318,0.20384,0.141802,88.9742
1400000US17043841320,0.228817,0.062628,83.1334
1400000US17043841321,0.214169,0.082655,100.163
1400000US17043841322,0.252068,0.132895,91.6427
1400000US17043841323,0.207935,0.150195,97.6891
1400000US17043841324,0.246203,0.097785,96.7621
1400000US17043841325,0.197765,0.139519,102.3989
1400000US17043841326,0.203245,0.14934,97.5014
1400000US17043841327,0.202977,0.132666,99.5392
1400000US17043841401,0.176927,0.142611,94.2063
1400000US17043841403,0.2207,0.127722,116.129
1400000US17043841404,0.24093,0.175194,95.8106
1400000US17043841501,0.294213,0.117523,101.4328
1400000US17043841503,0.283967,0.076993,106.5482
1400000US17043841504,0.29226,0.102732,94.466
1400000US17043841603,0.217017,0.186015,99.9548
1400000US17043841604,0.235357,0.107173,96.99
1400000US17043841605,0.218325,0.125068,87.0804
1400000US17043841606,0.122713,0.109257,101.9565
1400000US17043841607,0.261982,0.091124,85.5263
1400000US17043841704,0.232217,0.159477,98.181
1400000US17043841705,0.254105,0.146558,87.7545
1400000US17043841706,0.269527,0.135728,104.5365
1400000US17043841707,0.216265,0.068811,90.3061
1400000US17043841708,0.152016,0.263708,94.1972
1400000US17043841801,0.262473,0.141984,102.1124
1400000US17043841802,0.278262,0.157973,92.875
1400000US17043841901,0.290107,0.148203,97.4396
1400000US17043841902,0.128314,0.050426,87.234
1400000US17043842000,0.286239,0.175563,98.1562
1400000US17043842100,0.282803,0.208582,91.2548
1400000US17043842200,0.258758,0.174501,95.5768
1400000US17043842300,0.303478,0.136675,92.3604
1400000US17043842400,0.261805,0.116956,100.1196
1400000US17043842500,0.183343,0.159027,124.1855
1400000US17043842601,0.280172,0.137452,105.9172
1400000US17043842602,0.24305,0.165264,99.2378
1400000US17043842603,0.200107,0.225187,115.2786
1400000US17043842604,0.195094,0.329785,81.0981
1400000US17043842605,0.247522,0.146322,97.3237
1400000US17043842702,0.178999,0.132698,113.8323
1400000US17043842703,0.296492,0.154733,95.3074
1400000US17043842704,0.205803,0.176068,92.9416
1400000US17043842706,0.196486,0.196272,91.1921
1400000US17043842708,0.235318,0.224457,86.2172
1400000US17043842709,0.235986,0.139185,92.575
1400000US17043842710,0.19454,0.211494,106.6508
1400000US17043842711,0.200405,0.216599,77.5701
1400000US17043842800,0.248926,0.234966,93.7578
1400000US17043842900,0.19845,0.134539,102.5471
1400000US17043843000,0.241551,0.127816,98.367
1400000US17043843100,0.231085,0.157119,116.1442
1400000US17043843200,0.248435,0.114167,94.2889
1400000US17043843301,0.25465,0.119204,98.4919
1400000US17043843302,0.277351,0.14725,73.4359
1400000US17043843400,0.249144,0.137272,118.8632
1400000US17043843500,0.249073,0.139362,90.7388
1400000US17043843601,0.191275,0.13311,88.9065
1400000US17043843602,0.205604,0.108373,103.7139
1400000US17043843700,0.232476,0.119424,91.8931
1400000US17043843800,0.155231,0.116734,105.1592
1400000US17043843900,0.295263,0.102251,106.7895
1400000US17043844001,0.288984,0.147887,100.4032
1400000US17043844002,0.280264,0.145784,85.1723
1400000US17043844100,0.304116,0.122276,84.0463
1400000US17043844201,0.208697,0.126091,79.4516
1400000US17043844202,0.216216,0.218264,105.2101
1400000US17043844304,0.189984,0.130261,101.0875
1400000US17043844305,0.130828,0.274646,72.509
1400000US17043844306,0.18399,0.111233,97.7642
1400000US17043844307,0.252242,0.1463,97.236
1400000US17043844308,0.089865,0.25362,94.0891
1400000US17043844309,0.181021,0.305828,86.2632
1400000US17043844310,0.10194,0.087957,103.022
1400000US17043844401,0.212918,0.274262,96.242
1400000US17043844402,0.201861,0.259916,81.3178
1400000US17043844501,0.156527,0.304188,81.2188
1400000US17043844502,0.153098,0.402187,71.8163
1400000US17043844601,0.126787,0.480423,80.9899
1400000US17043844602,0.166967,0.287487,96.2672
1400000US17043844701,0.211486,0.190762,86.8875
1400000US17043844702,0.292374,0.166752,102.183
1400000US17043844801,0.261894,0.160681,107.7519
1400000US17043844802,0.258517,0.211852,82.9754
1400000US17043844901,0.211494,0.127011,94.5221
1400000US17043844902,0.272429,0.17873,93.8692
1400000US17043845000,0.241859,0.165112,81.1911
1400000US17043845100,0.347421,0.088852,105.7515
1400000US17043845200,0.345503,0.124381,99.1783
1400000US17043845300,0.315626,0.103138,98.7037
1400000US17043845401,0.275723,0.197213,108.9586
1400000US17043845402,0.162231,0.291508,97.7444
1400000US17043845502,0.182587,0.148563,77.0296
1400000US17043845505,0.177456,0.176956,91.8945
1400000US17043845506,0.18896,0.247801,72.7082
1400000US17043845507,0.210944,0.245366,96.474
1400000US17043845508,0.138547,0.282122,87.1529
1400000US17043845509,0.231654,0.165115,98.8024
1400000US17043845510,0.183941,0.170843,82.8214
1400000US17043845601,0.215244,0.130979,93.3449
1400000US17043845602,0.244577,0.148022,99.5756
1400000US17043845701,0.249657,0.179863,86.9919
1400000US17043845702,0.240545,0.162709,106.4458
1400000US17043845703,0.174797,0.165086,99.6393
1400000US17043845704,0.18334,0.221259,92.6934
1400000US17043845802,0.162078,0.269373,96.3768
1400000US17043845803,0.164847,0.190676,99.4137
1400000US17043845805,0.178527,0.227374,106.1861
1400000US17043845807,0.211719,0.198594,101.1314
1400000US17043845808,0.203866,0.155243,95.6447
1400000US17043845809,0.25557,0.183268,94.3124
1400000US17043845810,0.157021,0.215652,99.0982
1400000US17043845811,0.21554,0.18309,79.9143
1400000US17043845901,0.227424,0.254606,103.2535
1400000US17043845902,0.19635,0.310288,87.5519
1400000US17043846002,0.142222,0.249556,96.8504
1400000US17043846003,0.18547,0.13935,96.0622
1400000US17043846004,0.141907,0.330931,86.943
1400000US17043846102,0.268198,0.092938,118.8715
1400000US17043846103,0.184125,0.157409,97.6073
1400000US17043846104,0.312374,0.10914,100.0449
1400000US17043846105,0.28354,0.150139,113.8286
1400000US17043846106,0.221691,0.172874,101.4192
1400000US17043846201,0.234151,0.143198,90.0696
1400000US17043846202,0.224412,0.111252,106.0924
1400000US17043846203,0.197287,0.253268,98.1916
1400000US17043846205,0.239631,0.148008,94.8759
1400000US17043846206,0.279343,0.117606,96.3134
1400000US17043846207,0.254267,0.138869,101.6493
1400000US17043846208,0.235311,0.193302,86.5205
1400000US17043846209,0.218503,0.188285,109.547
1400000US17043846304,0.216796,0.208363,100.9887
1400000US17043846305,0.198475,0.166295,122.5166
1400000US17043846307,0.230247,0.104596,102.2436
1400000US17043846308,0.279273,0.096,82.4414
1400000US17043846310,0.265353,0.071784,96.7347
1400000US17043846311,0.21677,0.111863,119.9752
1400000US17043846312,0.141898,0.127325,134.0664
1400000US17043846313,0.125389,0.138676,112.4835
1400000US17043846314,0.159204,0.109176,98.9005
1400000US17043846315,0.200404,0.198635,104.3905
1400000US17043846404,0.197407,0.171152,107.9863
1400000US17043846405,0.254032,0.208921,89.2227
1400000US17043846408,0.313984,0.057328,101.4983
1400000US17043846409,0.270052,0.113775,109.4021
1400000US17043846410,0.221458,0.079583,76.4563
1400000US17043846411,0.27299,0.041554,89.6388
1400000US17043846412,0.166489,0.196371,75.7314
1400000US17043846413,0.188568,0.209863,100.6183
1400000US17043846504,0.22595,0.173162,86.7629
1400000US17043846507,0.263192,0.045411,93.7423
1400000US17043846509,0.265647,0.072191,98.7982
1400000US17043846510,0.261283,0.049353,90.9778
1400000US17043846511,0.293451,0.069893,110.9604
1400000US17043846513,0.310881,0.111917,95.8728
1400000US17043846514,0.325249,0.028849,106.7018
1400000US17043846515,0.235734,0.085596,107.2594
1400000US17043846517,0.288607,0.056507,89.0397
1400000US17043846518,0.267137,0.085685,111.0638
1400000US17043846519,0.199741,0.089528,101.5635
1400000US17043846521,0.236411,0.157674,87.4859
1400000US17043846522,0.268293,0.063516,86.1873
1400000US17043846523,0.258281,0.159285,92.7547
1400000US17043846524,0.28724,0.116916,94.5956
1400000US17043846603,0.252309,0.093164,85.1001
1400000US17043846604,0.227866,0.122003,112.8853
1400000US17043846701,0.241561,0.137001,93.8802
1400000US17043846702,0.241916,0.149162,98.8268
1400000US17063000102,0.283521,0.090622,81.6687
1400000US17063000103,0.334409,0.051481,103.401
1400000US17063000200,0.278169,0.167073,89.94
1400000US17063000300,0.183251,0.124227,116.3102
1400000US17063000400,0.205214,0.215228,88.5791
1400000US17063000500,0.184989,0.185342,114.3505
1400000US17063000600,0.203531,0.137575,104.9147
1400000US17063000700,0.232922,0.220022,104.6858
1400000US17063000800,0.264877,0.089762,119.1919
1400000US17063000900,0.235416,0.142598,116.6854
1400000US17089850101,0.219948,0.127234,76.6595
1400000US17089850103,0.312801,0.088328,97.5402
1400000US17089850105,0.217207,0.068912,85.0484
1400000US17089850106,0.282131,0.099342,119.7271
1400000US17089850201,0.333851,0.093327,115.0143
1400000US17089850202,0.326195,0.10466,101.2443
1400000US17089850301,0.377765,0.083668,93.2875
1400000US17089850302,0.267241,0.105125,105.2088
1400000US17089850400,0.133257,0.275678,96.1798
1400000US17089850500,0.154587,0.200963,87.0142
1400000US17089850600,0.204408,0.162291,110.4905
1400000US17089850703,0.167667,0.183372,103.0957
1400000US17089850704,0.0,0.774913,70.6252
1400000US17089850705,0.201214,0.092242,91.0068
1400000US17089850706,0.048736,0.705776,100.3617
1400000US17089850707,0.206447,0.184737,94.026
1400000US17089850708,0.350096,0.098658,102.6339
1400000US17089850709,0.236018,0.137179,102.7817
1400000US17089850710,0.336693,0.036494,109.6351
1400000US17089850711,0.280394,0.143359,95.8706
1400000US17089850800,0.221934,0.101338,105.9055
1400000US17089851000,0.148093,0.213682,100.327
1400000US17089851101,0.25,0.092717,116.7973
1400000US17089851102,0.343805,0.078534,132.9268
1400000US17089851301,0.333618,0.072934,108.9286
1400000US17089851302,0.326524,0.059424,96.8921
1400000US17089851400,0.303569,0.059169,111.8822
1400000US17089851500,0.240557,0.043738,109.5833
1400000US17089851600,0.298373,0.111982,104.8485
1400000US17089851801,0.197298,0.169743,94.8397
1400000US17089851904,0.219099,0.176106,89.8247
1400000US17089851907,0.257537,0.080429,94.9495
1400000US17089851908,0.265643,0.098499,91.7529
1400000US17089851909,0.185158,0.256224,115.1326
1400000US17089851910,0.152666,0.27993,89.6042
1400000US17089851911,0.329814,0.032845,120.2842
1400000US17089851912,0.267663,0.206977,92.9299
1400000US17089851913,0.13138,0.314178,83.5531
1400000US17089852001,0.191641,0.16763,91.6489
1400000US17089852002,0.240037,0.097974,100.2386
1400000US17089852004,0.193937,0.187728,107.5815
1400000US17089852005,0.188206,0.314505,79.9187
1400000US17089852101,0.263929,0.113076,102.7927
1400000US17089852103,0.254172,0.131739,100.7732
1400000US17089852104,0.277201,0.034818,161.1014
1400000US17089852201,0.199747,0.160093,86.3601
1400000US17089852203,0.20817,0.109162,93.4375
1400000US17089852204,0.23854,0.098414,137.6355
1400000US17089852300,0.145661,0.183884,90.7389
1400000US17089852403,0.208622,0.160825,113.6564
1400000US17089852404,0.273554,0.132776,100.8035
1400000US17089852405,0.244826,0.163217,117.6319
1400000US17089852406,0.283735,0.142597,114.2187
1400000US17089852407,0.307031,0.123419,78.7523
1400000US17089852408,0.222709,0.190399,93.5239
1400000US17089852500,0.204542,0.154333,91.7926
1400000US17089852606,0.276439,0.186019,96.902
1400000US17089852607,0.222999,0.204076,81.2665
1400000US17089852608,0.248679,0.150168,94.3951
1400000US17089852700,0.186718,0.146812,97.9883
1400000US17089852803,0.309633,0.14264,89.3372
1400000US17089852805,0.238995,0.121774,92.0013
1400000US17089852806,0.306992,0.106464,92.337
1400000US17089852807,0.215799,0.122417,108.1111
1400000US17089852808,0.237457,0.119558,90.4449
1400000US17089852903,0.144317,0.275008,95.6377
1400000US17089852904,0.350121,0.084512,116.3433
1400000US17089852905,0.284031,0.126184,97.2197
1400000US17089852906,0.218102,0.127768,91.647
1400000US17089852907,0.290827,0.095638,103.3294
1400000US17089853001,0.25395,0.070669,95.5618
1400000US17089853004,0.169683,0.203297,111.0505
1400000US17089853005,0.261921,0.140894,97.1923
1400000US17089853006,0.229178,0.124092,103.411
1400000US17089853007,0.292772,0.075613,88.8714
1400000US17089853008,0.274151,0.091621,90.5473
1400000US17089853100,0.267016,0.127981,106.9837
1400000US17089853200,0.351619,0.077336,118.8428
1400000US17089853300,0.277202,0.119603,95.8562
1400000US17089853401,0.212034,0.096148,129.2701
1400000US17089853402,0.336257,0.079119,101.2461
1400000US17089853500,0.285289,0.07567,113.6212
1400000US17089853601,0.348001,0.073443,88.493
1400000US17089853602,0.272837,0.153606,112.5703
1400000US17089853900,0.191388,0.168593,109.8671
1400000US17089854001,0.193397,0.251171,91.9092
1400000US17089854002,0.229128,0.129247,121.0189
1400000US17089854100,0.313187,0.086735,95.5487
1400000US17089854200,0.332167,0.087693,92.8242
1400000US17089854301,0.285195,0.091914,96.7382
1400000US17089854302,0.263549,0.077941,99.602
1400000US17089854401,0.289562,0.121212,97.1239
1400000US17089854402,0.212143,0.227683,65.2927
1400000US17089854403,0.405416,0.045511,84.9736
1400000US17089854504,0.235367,0.24941,97.7561
1400000US17089854505,0.330067,0.063774,112.2483
1400000US17089854506,0.292065,0.155037,108.6905
1400000US17089854507,0.244217,0.146212,101.1009
1400000US17089854508,0.300086,0.066609,99.418
1400000US17089854509,0.237517,0.102696,118.791
1400000US17089854600,0.305671,0.10852,87.869
1400000US17089854700,0.188869,0.113059,123.0694
1400000US17089854800,0.272506,0.146498,84.5663
1400000US17089854900,0.269582,0.085704,109.0308
1400000US17093890103,0.346334,0.088048,70.5395
1400000US17093890104,0.251958,0.081376,67.1715
1400000US17093890105,0.298734,0.063884,96.4149
1400000US17093890106,0.281108,0.124432,90.1646
1400000US17093890107,0.310499,0.152899,89.2797
1400000US17093890108,0.302445,0.14819,119.2356
1400000US17093890201,0.248626,0.138507,88.8457
1400000US17093890202,0.289528,0.14117,93.3499
1400000US17093890301,0.236785,0.114617,95.4665
1400000US17093890302,0.22572,0.166611,98.0763
1400000US17093890401,0.24643,0.064947,109.3539
1400000US17093890402,0.291042,0.122183,108.9149
1400000US17093890403,0.320766,0.063158,91.8135
1400000US17093890404,0.348622,0.031422,118.5016
1400000US17093890501,0.272001,0.086512,100.0853
1400000US17093890502,0.209489,0.185442,112.2299
1400000US17093890601,0.250162,0.143475,86.5563
1400000US17093890602,0.326604,0.101756,122.4535
1400000US17093890701,0.338821,0.106064,81.6427
1400000US17093890702,0.249201,0.11068,139.8467
1400000US17093890703,0.299123,0.076871,86.8229
1400000US17097860103,0.149792,0.201194,93.7626
1400000US17097860104,0.179941,0.173714,110.9959
1400000US17097860105,0.222943,0.1089,88.0572
1400000US17097860106,0.273745,0.060441,78.5837
1400000US17097860200,0.244813,0.157953,96.2541
1400000US17097860301,0.333511,0.073729,87.7561
1400000US17097860302,0.252892,0.080973,108.5691
1400000US17097860400,0.262431,0.11803,102.3465
1400000US17097860500,0.274392,0.166792,93.2622
1400000US17097860600,0.276474,0.131008,94.9802
1400000US17097860805,0.195243,0.175332,103.8331
1400000US17097860806,0.25627,0.146642,99.0338
1400000US17097860807,0.138642,0.271269,103.0832
1400000US17097860808,0.155134,0.190848,117.6518
1400000US17097860809,0.220411,0.198671,96.7914
1400000US17097860811,0.255636,0.132071,108.8849
1400000US17097860812,0.31115,0.125511,95.5479
1400000US17097860813,0.137566,0.100882,83.614
1400000US17097860903,0.158591,0.162098,89.1468
1400000US17097860905,0.259245,0.12333,119.6003
